timestamps,open,high,low,close,volume,amount
2018-10-16,58.56,70.27,58.56,70.27,419948,29448500
2018-10-17,77.3,77.3,77.3,77.3,186547,14420100
2018-10-18,85.03,85.03,73.38,80.97,55718541,4493959100
2018-10-19,79.5,89.07,79.4,89.07,35319206,3011157600
2018-10-22,94,97.98,92.01,97.98,17685766,1689793600
2018-10-23,102,105.8,94.67,94.7,32962614,3319210200
2018-10-24,95.39,100.5,95.2,97.05,24149984,2351484900
2018-10-25,93.12,101.37,93.12,99.58,19315338,1871745900
2018-10-26,99.8,103,92.51,97.2,18272124,1778309700
2018-10-29,96.5,98.36,94.01,97.52,10286018,994737000
2018-10-30,96.5,99.9,92.71,97.35,14005735,1350378200
2018-10-31,97.8,101.94,97.8,99,13522723,1347886600
2018-11-01,100.98,105.6,99.1,102.33,15664145,1601231300
2018-11-02,106.29,107.38,102.67,105.4,16217663,1701272300
2018-11-05,104.88,106.57,99.45,102.42,13349537,1373603200
2018-11-06,100.7,112.66,99.85,112.66,13529740,1425402800
2018-11-07,112.65,113.68,108.7,110,11559522,1285698000
2018-11-08,112,112.99,107.79,109.28,9042712,999397700
2018-11-09,107.5,113.8,107,110.78,8703255,969217100
2018-11-12,109.92,112.77,109.17,112.01,7992319,889722800
2018-11-13,110,117,108.53,110.06,13639629,1539492000
2018-11-14,108.03,113.6,108.01,111.86,8502181,943916100
2018-11-15,110.86,112.78,109.2,112,6730872,749711300
2018-11-16,112.05,114,109.66,110.65,6909166,771444100
2018-11-19,109.01,112.85,108.6,110.15,6928135,766379700
2018-11-20,108.8,110.97,107,107,5462485,591621600
2018-11-21,106,113.03,105.65,111.7,9062260,1000280000
2018-11-22,111.35,112.34,110.12,111.51,5197260,579004000
2018-11-23,111.8,113.6,108,108.3,5950853,658085600
2018-11-26,109.1,111.29,108.3,109.59,4179317,459180300
2018-11-27,110.66,111,104.5,106.56,8021725,859347600
2018-11-28,105.8,110,105.2,109.61,5516545,596357400
2018-11-29,111,111.97,108.8,108.83,4884839,540532900
2018-11-30,108.8,112.6,108.5,112.5,4134650,456656900
2018-12-03,115.5,123.66,113.34,119.5,9309546,1104557800
2018-12-04,118.8,120.87,117.6,119.06,4519096,538294100
2018-12-05,117,123.11,116.66,120.68,5374878,646890200
2018-12-06,119.89,121.11,114,115.33,8233814,964296700
2018-12-07,115.88,116.25,112.7,114.14,5067642,577176400
2018-12-10,112.88,116,112.88,115.12,2984338,342409000
2018-12-11,115.65,116.3,112.5,113.36,4050229,463348600
2018-12-12,113.8,114.64,113.11,113.93,2752862,313396300
2018-12-13,113.9,116.26,113.55,116.2,2926751,337663400
2018-12-14,116.1,116.27,107.81,107.81,7269624,810256500
2018-12-17,106.12,107,101.95,106.23,4950579,519731500
2018-12-18,104.11,106.5,103.68,105.4,3132499,329930900
2018-12-19,105.76,106.28,97.77,98.23,7661781,773276600
2018-12-20,98,101.4,97.9,100.66,4779757,478030200
2018-12-21,99.77,100.53,98.51,99.32,3028352,301683700
2018-12-24,99.46,104.7,99.46,103.3,3656491,376860500
2018-12-25,102.4,106.99,102,105.99,4404731,460649000
2018-12-26,105.99,109.56,105.29,107.3,3533381,380978800
2018-12-27,108.7,109.35,106.82,107.51,4131329,447721000
2018-12-28,107.5,109.63,106.3,109.22,3253053,353231200
2019-01-02,106.45,106.8,99.55,103.78,5898761,612101700
2019-01-03,103.3,105,99.96,101.32,3845852,392152500
2019-01-04,100.58,102.85,99.48,101.58,4276913,432343800
2019-01-07,101.06,103.98,100.69,101.73,4345843,442705500
2019-01-08,101.11,101.99,97.78,99.5,5213478,518413300
2019-01-09,99.89,105.29,99.55,102.98,5818461,600284600
2019-01-10,104.3,105.18,102.28,103.32,4136218,430582400
2019-01-11,102.9,105,102.4,104.91,2072275,215125700
2019-01-14,104.8,104.8,102.68,104.1,1950428,202096300
2019-01-15,103.88,106.5,103.49,104.98,2113841,222559500
2019-01-16,104.66,106.39,103.81,105.69,2031040,214576900
2019-01-17,105.49,106.45,104.91,105.75,1658208,175687200
2019-01-18,105.39,109.7,105.39,109.5,3279080,353652600
2019-01-21,110.8,114.85,110.36,111.11,4207973,473422400
2019-01-22,111.6,112.38,107.51,108.49,2358542,258272000
2019-01-23,108.48,110.48,108.2,110.27,1460294,159834000
2019-01-24,109.6,110.2,106.78,108,2424214,261741000
2019-01-25,108,109.43,106.85,106.93,3073749,331847400
2019-01-28,107.39,108.18,106.1,106.31,1611291,172208600
2019-01-29,106.47,106.47,102.51,103.98,3294995,343467400
2019-01-30,103.8,106.95,103.05,106.13,2587858,274067800
2019-01-31,107.44,108.78,104.95,106.73,3138730,336064300
2019-02-01,107.31,111.2,106.85,110.96,3068125,337281900
2019-02-11,111.09,112.77,109.71,112,3598550,401636000
2019-02-12,111.8,114.88,111.5,113.82,3388824,384101900
2019-02-13,112.88,114,111.75,113.58,3492626,393327300
2019-02-14,113.38,116.91,112.83,115.74,3857411,444822900
2019-02-15,115.21,115.65,112.7,113.15,2578186,292397500
2019-02-18,113.18,115.75,113.18,115.06,3504403,401328500
2019-02-19,115.58,120.3,115.48,115.86,4290221,504174600
2019-02-20,115.61,115.95,111.53,113,3798315,429583600
2019-02-21,112.99,113.74,111.32,112.2,3222334,363293200
2019-02-22,112,114.6,111.5,114.17,3061310,345817500
2019-02-25,115.03,122.9,115.03,122.85,6022200,713606900
2019-02-26,122.49,122.5,118.65,119.2,4974801,599056200
2019-02-27,118.4,119.3,115.04,115.73,4237863,496852100
2019-02-28,117.25,127.3,116.68,127.3,8155407,1013908900
2019-03-01,129,131,124.81,128.39,5811638,744630800
2019-03-04,129.71,138.8,129.71,132.55,7148453,959811100
2019-03-05,129.8,133.62,129.2,132.6,4834055,632316000
2019-03-06,132.7,134.02,128.45,130.85,5390518,701031800
2019-03-07,129.18,129.22,125.38,127.3,6437702,816444200
2019-03-08,124,129.32,123,125.81,5019720,637809700
2019-03-11,125.34,132.5,124,130.67,5088250,651927200
2019-03-12,130.99,133,125.49,128.24,5786816,746622800
2019-03-13,128.51,131.45,126.5,127.28,4456034,573675600
2019-03-14,127.26,132,127,130.45,3953903,512825900
2019-03-15,131.2,138.88,131.2,135.3,5391508,735289500
2019-03-18,136.5,136.52,127,132,7486044,975342700
2019-03-19,132.33,134.9,130.61,131.2,3710423,491845600
2019-03-20,130.01,133.5,130,132.13,2772843,364646500
2019-03-21,131.9,132,129.77,130.21,3474266,453797900
2019-03-22,130.88,131.3,128.9,130.4,2159911,280896600
2019-03-25,127.79,128.45,126.71,127.45,3654420,466307600
2019-03-26,128.22,129.96,126.79,127.98,3082674,395582500
2019-03-27,128.5,130.8,127.28,128.61,2171878,280982900
2019-03-28,127.88,132.2,127.1,130.84,2602920,338184800
2019-03-29,130.84,134.5,130.84,134.3,3450311,460082900
2019-04-01,135.8,139.02,133.9,135.48,4805319,653652100
2019-04-02,135.79,136,133.01,133.53,3128776,419415700
2019-04-03,133.3,133.3,130.43,132.55,3332206,438170700
2019-04-04,131.7,133.97,130.6,131.7,2419024,318741600
2019-04-08,132.65,132.69,128.3,128.97,3688653,477600100
2019-04-09,128.08,130.5,128.08,130.15,2048966,265792200
2019-04-10,130.89,132.46,128.51,130.49,3705340,484072800
2019-04-11,130.5,130.87,128.02,128.98,2516269,324049700
2019-04-12,128.98,130.51,128.3,129.31,1683920,218318400
2019-04-15,129.83,130.47,125.38,125.59,3440734,439582800
2019-04-16,125.68,126.81,123.5,126.1,2355356,295721900
2019-04-17,126.4,128.82,126.4,127.77,1723327,220132300
2019-04-18,127.6,128,126.9,127,912730,116056500
2019-04-19,126.52,128.39,124.55,127.91,1812976,228843100
2019-04-22,127.86,129.1,126.3,128,1361592,174101200
2019-04-23,128.13,132.44,127.8,131.05,3417965,448583800
2019-04-24,131.7,132.58,130,131.89,1858387,243664200
2019-04-25,131.89,137.99,131.4,134.08,4265077,576470600
2019-04-26,133.5,137.88,132.7,135.81,3094101,418974500
2019-04-29,135.82,145.01,135.82,140.95,4673378,663194100
2019-04-30,140.5,144,139.1,140.84,2503719,352603400
2019-05-06,134.5,135.99,131,133.5,4618877,619309500
2019-05-07,134.95,140.6,134.95,136.25,3607156,498189300
2019-05-08,132.5,142.06,132,139.4,3615518,505006900
2019-05-09,138.89,140.49,135.86,136.11,2624782,361503900
2019-05-10,138.8,145.52,137,144.5,3738223,532779500
2019-05-13,142.7,150,142.58,147.63,2798424,411529600
2019-05-14,145.31,147.31,142.64,143.76,3069694,443767500
2019-05-15,143.6,144.2,140.14,143.2,3008139,427899700
2019-05-16,142.98,142.98,139.3,141.7,2572124,362526300
2019-05-17,141,144.49,137.8,139.18,2329147,329072200
2019-05-20,139.99,139.99,134.2,137.1,2312487,317960300
2019-05-21,138.1,143.32,137.03,142.78,2525745,354914000
2019-05-22,142.01,143.6,140.51,141.52,1172710,166351100
2019-05-23,141.5,141.5,139.48,139.8,964350,135137700
2019-05-24,140.05,141.65,138.28,139.69,1323740,184820200
2019-05-27,140.03,143.96,139,143.62,1452692,207041300
