timestamps,open,high,low,close,volume,amount
2020-02-21,470,538.88,448.03,500.1,11290190,5422484600
2020-02-24,487.13,494.97,458,462,5028162,2375684600
2020-02-25,440,477,435.06,468.99,3484208,1614741300
2020-02-26,461,465,438,443.01,2677434,1207154600
2020-02-27,446.47,446.47,417.17,418.16,2580896,1098502700
2020-02-28,410,442.5,404,433,2587394,1104547500
2020-03-02,433.39,447.65,422,443.63,1885147,827155100
2020-03-03,449.88,453.04,432.03,432.1,1655589,732376300
2020-03-04,424.4,427,415.01,421.52,1356538,568427700
2020-03-05,426.68,444,426.68,435.23,1343904,586910400
2020-03-06,429.59,468,426.05,458.03,1953709,885557400
2020-03-09,450,452.14,438.88,438.88,1247205,553539500
2020-03-10,438.89,447.98,422.2,447.63,1528095,668574800
2020-03-11,445.01,448,430.11,431,1008877,442580700
2020-03-12,421,424.4,413.02,416.59,976464,408112000
2020-03-13,390,412.85,388.01,404.5,983895,392466700
2020-03-16,409.5,409.66,374.18,374.97,1210667,469789900
2020-03-17,381,384.9,348.28,365.92,1120005,406363700
2020-03-18,367.99,372.55,348.01,348.5,898179,324791100
2020-03-19,346,353,333.39,348,1054321,361482200
2020-03-20,351.99,353.99,345,351.19,622626,217882300
2020-03-23,340,340,325.57,326.16,815473,269761700
2020-03-24,335.1,337.45,319.6,332.09,631858,208485600
2020-03-25,338,355.1,338,345.7,948076,330734700
2020-03-26,340.22,343,332.45,335.2,547569,183934200
2020-03-27,338.89,342.99,327.41,329.83,658888,218109200
2020-03-30,319.5,345.49,315.11,344,1144082,372588900
2020-03-31,343.15,351.69,343.07,345.5,635586,220429900
2020-04-01,345,351.51,338.1,340.12,520107,178883600
2020-04-02,340.2,349.62,335,348.5,664961,228350000
2020-04-03,347.67,347.67,338,338,598647,205044700
2020-04-07,343,347.59,340,340,600124,206555700
2020-04-08,338,338.5,333.51,333.59,441554,148097600
2020-04-09,335.9,338.58,333.9,335.9,353455,118652300
2020-04-10,337,337,321,322.6,488803,159592500
2020-04-13,319.01,325.94,315.26,320,467031,148477100
2020-04-14,320.05,329.7,319,328.64,324991,105851800
2020-04-15,328,337.8,327.11,331.44,419138,139964000
2020-04-16,332.5,333.95,325.3,331,205144,67828800
2020-04-17,332.71,336.55,328.2,331.02,294012,98122300
2020-04-20,328,330,320.08,322.58,439076,142045700
2020-04-21,320,323.48,318.05,319.2,239176,76461900
2020-04-22,318.15,329.48,316.73,326.7,383785,124251400
2020-04-23,326.7,355.6,326.7,349.22,834814,284489300
2020-04-24,350,369.52,343.22,366.57,1100435,396771100
2020-04-27,365.01,375.66,358.8,360.18,588975,214411500
2020-04-28,350,351.8,316.2,339.34,1107550,369161200
2020-04-29,333.11,348.6,330.33,339.38,510046,173843800
2020-04-30,342.52,380,342,376,1074188,392672300
2020-05-06,368.99,386.7,366.81,384.7,792551,300520500
2020-05-07,382,384,368.28,368.58,560170,210379200
2020-05-08,372,376.88,370,374.7,595771,222270800
2020-05-11,374.7,378,364.7,365.37,428794,158562200
2020-05-12,365.37,367.59,349,357.99,584041,208414900
2020-05-13,356.33,374.97,356,372.92,617731,227296800
2020-05-14,372.5,376,369.8,374.59,406505,151771700
2020-05-15,375.14,383,373.3,376.62,472561,179100200
2020-05-18,378.83,382.39,361.13,364.98,614539,225265700
2020-05-19,371,385,365.34,382.7,667184,250240100
2020-05-20,384.51,400,381.13,392.2,1008780,396459800
2020-05-21,393.01,404.69,386.03,387.99,763013,302754600
2020-05-22,388.9,398,373.1,380.08,626285,238581300
2020-05-25,380,383.3,370.18,377.3,454041,171746100
2020-05-26,384,399.75,381.51,399.62,707497,278896300
2020-05-27,398.5,404,387.33,388.43,501822,197460100
2020-05-28,389,391.98,375.65,383.38,484421,185519400
2020-05-29,383.39,398.5,382.04,393.5,608859,239766200
2020-06-01,398.1,412.88,398,405.79,744810,303064600
2020-06-02,405.97,408.88,400.11,405.78,423340,171664500
