date,open,high,low,close,volume,amount
2020-04-02,92.18,101.91,92.15,100.71,5541424.0,806271900.0
2020-04-03,99.23,100.18,96.67,97.55,3431078.0,507380100.0
2020-04-07,101.91,103.26,99.15,99.65,2858196.0,433080700.0
2020-04-08,97.89,101.23,97.89,99.1,1868641.0,278772800.0
2020-04-09,99.63,100.06,96.21,97.05,1840691.0,269699300.0
2020-04-10,97.05,97.55,90.5,91.43,2663917.0,372201300.0
2020-04-13,89.84,94.83,89.84,91.31,2000389.0,277330200.0
2020-04-14,93.18,94.75,92.18,94.26,2341463.0,329771100.0
2020-04-15,94.82,101.84,93.99,100.48,5134701.0,766766100.0
2020-04-16,98.56,102.4,98.56,101.82,2801216.0,425923500.0
2020-04-17,105.86,112.28,103.46,107.28,5942851.0,966371400.0
2020-04-20,106.63,110.37,106.4,107.37,3159006.0,512729200.0
2020-04-21,107.08,107.08,101.04,102.59,3401567.0,525774900.0
2020-04-22,100.5,106.4,100.3,106.4,3443826.0,540910500.0
2020-04-23,106.66,107.74,103.27,103.9,2390001.0,376596300.0
2020-04-24,103.66,105.91,102.08,103.97,2173019.0,338890199.99999994
2020-04-27,105.04,105.67,102.2,103.97,1702906.0,266927100.0
2020-04-28,103.97,108.37,86.52,106.01,5091515.0,787296000.0
2020-04-29,103.79,105.71,99.9,100.57,2542058.0,394102900.0
2020-04-30,101.78,115.26,101.78,112.02,4936531.0,808374000.0
2020-05-06,113.42,131.05,113.32,127.35,6443685.0,1184049000.0
2020-05-07,127.28,128.49,121.65,122.38,3997142.0,743082300.0
2020-05-08,124.06,133.09,122.72,125.94,3950200.0,756356700.0
2020-05-11,127.99,131.14,122.38,124.25,3115550.0,589309400.0
2020-05-12,123.02,124.97,117.79,123.31,3014114.0,546890300.0
2020-05-13,127.98,133.12,126.68,127.55,4569608.0,888759400.0
2020-05-14,128.09,132.59,126.75,130.02,3403326.0,663254000.0
2020-05-15,130.77,142.85,128.42,140.27,5441366.0,1113960500.0
2020-05-18,147.55,150.24,133.51,141.31,7126301.0,1521242500.0
2020-05-19,140.84,169.73,138.83,166.46,7986044.0,1847292600.0
2020-05-20,161.65,165.67,153.59,157.49,6214714.0,1482776500.0
2020-05-21,157.01,163.66,146.3,150.77,5899651.0,1368359100.0
2020-05-22,148.49,153.73,138.89,150.46,5658190.0,1239787700.0
2020-05-25,147.55,153.52,141.85,145.57,4080566.0,900919700.0
2020-05-26,147.81,158.27,147.81,156.62,5453270.0,1261423400.0
2020-05-27,153.61,161.36,153.61,154.79,3813185.0,898366000.0
2020-05-28,153.65,155.27,140.95,145.55,4857504.0,1063432700.0
2020-05-29,144.24,152.25,142.18,144.94,3189431.0,703768600.0
2020-06-01,146.34,154.93,146.34,151.31,3676729.0,837416600.0
2020-06-02,154.73,156.17,149.23,152.79,3332888.0,764236700.0
2020-06-03,152.71,154.14,144.55,147.28,4321743.0,964670200.0
2020-06-04,146.73,148.76,140.17,140.17,4207033.0,902116900.0
2020-06-05,139.88,144.72,139.88,142.38,2632698.0,563434300.0
2020-06-08,145.45,145.54,140.38,141.77,2153230.0,460811300.0
2020-06-09,142.16,142.45,137.63,139.81,2528791.0,531261300.0
2020-06-10,139.23,141.03,134.46,135.4,2825212.0,578241800.0
2020-06-11,136.14,143.86,136.14,138.91,3636086.0,763788600.0
2020-06-12,135.06,140.15,132.65,137.36,2330172.0,476537400.0
2020-06-15,135.47,135.47,128.76,130.5,3233223.0,641955900.0
2020-06-16,132.65,135.38,130.97,132.52,2260324.0,451025400.0
2020-06-17,132.12,133.84,127.86,130.25,2031588.0,396205500.0
2020-06-18,131.28,139.36,130.1,137.67,3734984.0,761761700.0
2020-06-19,136.48,142.24,134.27,142.12,3770682.0,786027400.0
2020-06-22,144.2,156.95,144.2,154.89,5155616.0,1183339100.0
2020-06-23,153.53,157.27,149.58,155.34,3307304.0,759409200.0
2020-06-24,155.15,160.87,152.63,154.93,3429920.0,804233900.0
2020-06-29,151.98,152.18,145.32,145.87,3222824.0,713842899.9999999
2020-06-30,148.5,150.97,145.28,146.42,2617140.0,579937400.0
2020-07-01,146.44,152.24,144.87,151.38,3758378.0,842554400.0
2020-07-02,150.91,154.59,147.74,152.24,3083877.0,697545800.0
2020-07-03,152.92,153.59,144.6,152.12,3257752.0,730303500.0
2020-07-06,156.98,180.96,156.98,177.81,5429266.0,1381789000.0
2020-07-07,182.63,199.03,172.38,172.72,6604339.0,1828450600.0
2020-07-08,171.04,179.34,170.78,173.73,4390694.0,1148489200.0
2020-07-09,174.1,177.89,171.71,177.01,4629429.0,1211253400.0
2020-07-10,174.33,183.64,171.96,179.89,4983042.0,1321212800.0
2020-07-13,178.99,181.51,174.35,181.38,5063942.0,1345195799.9999998
2020-07-14,179.36,199.23,172.38,190.57,5697789.0,1550307700.0
2020-07-15,192.52,193.18,176.41,179.1,4351286.0,1207511200.0
2020-07-16,173.89,173.95,146.88,153.59,5324867.0,1272751600.0
2020-07-17,150.37,155.83,141.58,142.71,3244205.0,718220100.0
2020-07-20,141.85,144.46,126.93,140.22,4386991.0,886563500.0
2020-07-21,138.26,155.39,138.22,144.87,4100909.0,914385200.0
2020-07-22,141.51,151.91,138.49,139.87,7079390.0,1532135400.0
2020-07-23,140.03,143.22,131.32,136.97,4822386.0,985070600.0
2020-07-24,130.77,139.5,130.1,133.44,5405694.0,1092830100.0
2020-07-27,134.8,136.06,123.39,127.05,6812453.0,1299129200.0
2020-07-28,128.83,129.73,122.72,125.4,4251894.0,799056700.0
2020-07-29,125.4,135.47,124.74,133.58,8208092.0,1627001800.0
2020-07-30,136.14,144.12,136.14,138.92,6165099.0,1290148900.0
2020-07-31,138.33,148.02,138.33,147.14,8939994.0,1939049100.0
2020-08-03,153.89,171.58,153.89,166.67,8124279.0,2017675400.0
2020-08-04,166.34,166.34,150.83,152.77,8038944.0,1898079000.0
2020-08-05,161.65,162.32,148.89,151.04,7003187.0,1620696200.0
2020-08-06,148.89,151.98,144.2,146.88,4907340.0,1083079600.0
2020-08-07,146.88,148.87,136.68,138.97,5960668.0,1255738000.0
2020-08-10,137.48,151.43,137.06,147.55,6432501.0,1382155000.0
2020-08-11,146.88,149.48,141.24,141.45,4776991.0,1040200200.0
2020-08-12,139.5,144.2,133.49,143.52,5682236.0,1182022600.0
2020-08-13,143.23,144.53,139.06,140.61,3788648.0,805118700.0
2020-08-14,139.87,143.18,135.84,138.22,2936886.0,611967500.0
2020-08-17,140.12,140.12,136.16,138.63,2994225.0,619491400.0
2020-08-18,138.23,141.51,136.32,140.75,4267580.0,889286400.0
2020-08-19,139.85,141.18,133.46,133.46,3733974.0,760730000.0
2020-08-20,132.12,138.21,130.1,134.13,2444516.0,497539700.0
2020-08-21,136.01,136.81,130.77,131.9,2254665.0,450927000.0
2020-08-24,131.9,133.11,127.49,129.38,3105084.0,603046100.0
2020-08-25,130.14,133.08,126.9,127.08,2250302.0,435741600.00000006
2020-08-26,127.34,127.69,117.22,117.22,4667187.0,852796200.0
2020-08-27,118.49,128.94,117.52,126.75,5816871.0,1083584300.0
2020-08-28,125.4,126.66,123.31,124.77,2622847.0,488845500.0
2020-08-31,125.42,131.3,122.6,123.78,4023533.0,766670500.0
2020-09-01,123.39,124.67,120.85,122.71,2370306.0,437639800.00000006
2020-09-02,123.77,124.65,119.57,120.24,2888095.0,525927800.0
2020-09-03,120.03,121.9,118.02,118.89,3724981.0,666905600.0
2020-09-04,117.55,125.07,117.38,123.65,6492539.0,1197747500.0
2020-09-07,123.73,123.73,109.3,109.97,8757828.0,1501070700.0
2020-09-08,109.16,111.18,106.38,107.79,3287289.0,532724000.0
2020-09-09,106.23,106.51,102.25,103.41,3460954.0,540842000.0
2020-09-10,105.27,106.93,101.91,102.44,2598516.0,408848300.0
2020-09-11,103.66,105.4,102.0,105.3,2637124.0,412816500.0
2020-09-14,108.29,110.48,105.18,105.87,3608907.0,583136300.0
2020-09-15,106.4,116.01,103.93,113.5,5531349.0,926733900.0
2020-09-16,111.99,113.73,109.44,111.25,3316444.0,554008600.0
2020-09-17,111.65,117.19,109.64,115.07,4687870.0,805860000.0
2020-09-18,115.32,117.94,113.99,117.17,3248186.0,564853900.0
2020-09-21,118.03,122.89,116.28,117.34,4024445.0,722503000.0
2020-09-22,116.34,119.07,115.39,116.21,2478930.0,435445199.99999994
2020-09-23,117.01,120.03,116.08,117.38,2735866.0,484378500.0
2020-09-24,116.48,117.67,113.99,114.7,2500588.0,432775199.99999994
2020-09-25,115.82,115.87,108.55,110.5,2814801.0,473348100.0
2020-09-28,109.87,109.95,104.77,108.75,2801050.0,452816800.0
2020-09-29,109.9,116.12,109.73,114.91,3832516.0,656337100.0000001
2020-09-30,114.91,116.39,113.32,113.43,2413002.0,416381200.0
2020-10-09,116.68,118.01,112.57,113.75,3268173.0,561281600.0
2020-10-12,115.34,123.06,113.99,122.91,6193417.0,1106166900.0
2020-10-13,122.05,122.71,118.56,119.45,3391061.0,609193800.0
2020-10-14,119.45,119.45,114.26,115.25,3278864.0,569760300.0
2020-10-15,114.67,117.75,113.32,113.67,2791024.0,481757699.99999994
2020-10-16,114.87,116.06,109.35,110.77,3276042.0,547747600.0
2020-10-19,111.58,112.38,109.3,109.76,2351263.0,390663399.99999994
2020-10-20,109.89,110.97,107.28,110.97,2376284.0,388529900.0
2020-10-21,110.84,110.84,106.34,106.88,2719082.0,438766400.0
2020-10-22,106.47,107.74,104.01,104.06,2648081.0,419549300.0
2020-10-23,103.93,105.71,100.58,100.81,2864774.0,441366300.0
2020-10-26,100.57,101.65,98.25,99.9,2505313.0,375402200.0
2020-10-27,100.57,102.23,99.22,101.43,2982995.0,450921400.0
2020-10-28,101.58,105.35,99.47,104.65,3400566.0,522319900.0
2020-10-29,101.77,105.06,100.24,104.01,3688861.0,569296300.0
2020-10-30,104.01,111.84,103.02,107.94,7357305.0,1184515900.0
2020-11-02,108.03,109.52,101.26,103.55,5353458.0,837532700.0
2020-11-03,104.6,113.65,103.26,110.5,5833936.0,959579800.0
2020-11-04,112.12,113.61,108.29,108.76,3914513.0,652638500.0
2020-11-05,112.59,113.99,108.99,110.04,3746489.0,623079100.0
2020-11-06,110.41,111.04,105.94,109.93,4734015.0,770586500.0
2020-11-09,111.4,123.69,111.4,121.35,10314142.0,1842138200.0
2020-11-10,121.35,121.35,116.26,116.29,4902876.0,867575300.0
2020-11-11,116.6,117.12,104.3,105.94,7073897.0,1161038000.0
2020-11-12,107.2,107.59,103.59,104.6,3715202.0,587004400.0
2020-11-13,104.6,106.93,102.12,106.25,3413000.0,536706900.0
2020-11-16,102.89,105.14,99.03,99.9,7028484.0,1061510200.0
2020-11-17,100.37,100.46,94.99,100.44,5570769.0,815634200.0
2020-11-18,100.44,100.56,97.97,99.65,2602970.0,388963300.0
2020-11-19,99.23,102.13,98.35,100.04,2493097.0,376473800.0
2020-11-20,100.04,100.99,98.5,99.09,1925100.0,286915000.0
2020-11-23,99.09,99.09,95.54,97.35,3733091.0,543023000.0
2020-11-24,96.59,98.42,96.55,97.28,2451688.0,358602600.0
2020-11-25,97.69,98.88,95.74,95.75,2770994.0,403484800.00000006
2020-11-26,95.57,96.55,93.22,93.59,2740014.0,388089200.0
2020-11-27,93.86,97.47,93.86,95.36,2957588.0,423595899.99999994
2020-11-30,96.75,101.46,96.55,98.83,5456137.0,812060500.0
2020-12-01,98.69,100.81,97.92,100.1,3196251.0,477074400.0
2020-12-02,99.91,103.85,99.91,101.77,4156718.0,638824200.0
2020-12-03,101.91,102.92,100.28,100.59,2388114.0,362983100.0
2020-12-04,99.9,101.11,97.69,98.76,3314569.0,493197600.0
2020-12-07,101.36,102.97,100.03,100.55,3169579.0,482652200.0
2020-12-08,100.3,102.3,99.23,101.18,2718653.0,412207100.0
2020-12-09,101.9,103.26,100.6,101.78,4349886.0,668526900.0
2020-12-10,101.04,106.55,100.87,106.08,6849720.0,1080712700.0
2020-12-11,106.14,114.14,105.47,113.99,11194110.0,1884664400.0
2020-12-14,112.99,113.52,109.38,110.27,7036495.0,1173726000.0
2020-12-15,110.64,111.23,104.44,105.81,5737294.0,926095100.0
2020-12-16,105.81,105.81,103.39,103.92,2995521.0,468909100.00000006
2020-12-17,103.4,104.74,101.46,103.36,2753118.0,426461000.0
2020-12-18,107.28,107.28,103.63,104.6,3044743.0,480663600.0
2020-12-21,103.93,114.85,102.24,110.3,6491460.0,1083141000.0
2020-12-22,109.9,111.91,104.1,104.38,4629794.0,741569700.0
2020-12-23,104.38,107.01,103.29,106.46,3879980.0,614258200.0
2020-12-24,106.77,108.59,104.44,105.12,2715022.0,432180700.0
2020-12-25,103.33,104.5,96.81,97.79,5823175.0,866779500.0
2020-12-28,96.55,98.56,95.45,97.28,2629859.0,382196200.0
2020-12-29,97.42,100.24,97.42,98.44,2649809.0,394250700.0
2020-12-30,97.49,99.89,96.44,99.08,3062289.0,451868600.0
2020-12-31,101.24,107.01,101.24,104.99,6677753.0,1048635399.9999999
2021-01-04,105.94,108.56,102.37,106.94,5198113.0,826510700.0000001
2021-01-05,105.95,109.88,102.92,106.59,7159142.0,1133012300.0
2021-01-06,106.8,110.55,103.44,103.93,5521989.0,884325900.0
2021-01-07,103.26,103.86,97.89,99.36,5775389.0,866235100.0
2021-01-08,100.03,101.36,97.01,100.47,3562085.0,532119600.0
2021-01-11,100.14,105.94,99.9,105.23,5739717.0,896718900.0
2021-01-12,105.2,106.8,102.83,105.16,4398321.0,694080900.0
2021-01-13,105.14,114.53,104.6,111.85,10411764.0,1738870900.0
2021-01-14,112.46,125.33,112.46,120.74,13695860.0,2462351000.0
2021-01-15,121.38,129.2,115.04,116.92,14989425.0,2753497100.0
2021-01-18,116.22,125.7,115.15,122.05,11126234.0,2006546500.0
2021-01-19,122.72,122.72,115.34,116.01,7073436.0,1264124400.0
2021-01-20,116.63,118.22,111.44,117.79,6652085.0,1140134300.0
2021-01-21,116.34,118.41,113.4,116.01,5348139.0,930154100.0
2021-01-22,116.0,116.85,109.23,112.32,5896762.0,989207400.0
2021-01-25,110.64,114.94,108.28,112.46,5081971.0,855241600.0
2021-01-26,111.93,116.54,110.97,114.8,4593498.0,786034400.0
2021-01-27,115.22,115.61,109.63,110.31,4294081.0,718487600.0
2021-01-28,107.95,112.16,104.93,105.28,4217306.0,686015700.0000001
2021-01-29,107.01,107.95,101.11,102.28,4451729.0,691111100.0
2021-02-01,101.24,106.95,101.24,104.63,3608709.0,565194100.0
2021-02-02,104.95,105.13,101.98,102.73,3224437.0,498855199.99999994
2021-02-03,102.92,102.92,97.15,97.86,6499121.0,966451000.0
2021-02-04,96.55,99.2,93.31,97.16,5745283.0,826799299.9999999
2021-02-05,97.22,98.2,89.97,90.37,6286341.0,878003500.0
2021-02-08,90.36,92.48,89.16,89.63,4087032.0,558738900.0
2021-02-09,90.5,92.85,88.88,91.93,3161158.0,434035300.0
2021-02-10,91.32,92.24,88.88,91.32,3805146.0,519524800.00000006
2021-02-18,93.28,96.05,92.65,93.73,5155992.0,730483400.0
2021-02-19,93.81,93.81,91.04,92.87,4863082.0,672613400.0
2021-02-22,93.68,96.55,93.68,93.79,5155178.0,734777300.0
2021-02-23,93.22,93.22,90.5,91.52,4409751.0,605278200.0
2021-02-24,91.18,93.55,90.61,91.51,5112792.0,705825800.0
2021-02-25,92.9,92.91,86.69,86.87,6657606.0,890456600.0
2021-02-26,84.8,86.1,82.89,82.95,5641495.0,712793900.0
2021-03-01,83.84,85.79,83.81,85.67,4311348.0,550774900.0
2021-03-02,87.82,88.66,84.14,85.67,5491258.0,709706200.0
2021-03-03,85.47,85.47,83.46,84.88,3335814.0,422810100.0
2021-03-04,85.5,86.49,80.64,80.65,6817819.0,848944500.0
