date,open,high,low,close,volume,amount
2019-09-19,39.56,41.45,39.03,40.32,5054644.0,289193500.0
2019-09-20,40.18,40.89,39.67,40.32,3079394.0,175197400.00000003
2019-09-23,40.18,41.13,40.17,40.39,3319067.0,190012300.0
2019-09-24,40.39,41.55,39.9,41.35,5207799.0,301194100.0
2019-09-25,41.16,41.88,38.89,38.89,5090328.0,289366000.0
2019-09-26,38.8,38.8,34.25,34.46,6291940.0,319502300.0
2019-09-27,34.64,36.02,34.03,35.25,3331388.0,164589300.0
2019-09-30,35.07,35.07,32.01,32.55,3826510.0,178871300.0
2019-10-08,32.41,32.77,31.1,31.38,2215830.0,98959700.0
2019-10-09,31.39,31.85,31.1,31.64,1858635.0,82771900.0
2019-10-10,31.68,32.53,31.58,32.0,1974762.0,89230800.0
2019-10-11,32.02,32.3,31.28,31.32,1776514.0,79603600.0
2019-10-14,31.48,32.0,31.15,31.67,1849179.0,82616800.0
2019-10-15,31.18,31.73,30.38,30.54,2026451.0,88858500.0
2019-10-16,30.73,30.78,28.97,29.09,2727515.0,115009700.0
2019-10-17,29.08,29.33,28.03,28.08,2752538.0,110652300.0
2019-10-18,28.18,29.3,28.08,28.38,2468369.0,100104400.0
2019-10-21,28.32,28.38,26.61,27.05,2717071.0,104232500.0
2019-10-22,27.05,27.46,26.83,27.28,1682581.0,64635200.00000001
2019-10-23,27.64,29.98,27.32,29.52,5270839.0,214185099.99999997
2019-10-24,29.03,30.38,28.82,29.35,3898905.0,163340300.0
2019-10-25,29.16,29.34,28.09,28.25,2539888.0,102462900.00000001
2019-10-28,28.68,29.64,28.28,29.08,2601399.0,106553200.0
2019-10-29,29.14,29.48,27.82,27.89,2429476.0,98193500.0
2019-10-30,28.26,28.3,27.38,27.81,1915162.0,75047100.0
2019-10-31,28.19,28.55,26.75,26.88,2179358.0,84416800.0
2019-11-01,26.88,27.18,26.39,26.88,1408071.0,53349600.0
2019-11-04,26.96,27.83,26.96,27.46,1729261.0,67339800.0
2019-11-05,27.53,27.68,26.61,26.82,1753264.0,66783000.0
2019-11-06,26.83,27.48,26.78,26.83,1361196.0,52129900.0
2019-11-07,26.83,27.24,26.49,26.94,1644182.0,62375500.0
2019-11-08,26.97,27.36,26.76,27.02,1455222.0,55672000.0
2019-11-11,26.74,26.93,24.5,24.58,2809614.0,101075200.0
2019-11-12,24.66,24.74,23.61,24.58,1871215.0,64158800.0
2019-11-13,24.51,24.97,24.43,24.57,1333350.0,46526300.0
2019-11-14,24.73,25.0,24.04,24.73,1542029.0,53789000.0
2019-11-15,24.56,25.15,24.38,24.46,1483781.0,51946899.99999999
2019-11-18,24.6,24.78,23.93,24.0,1119527.0,38514900.0
2019-11-19,24.45,24.45,24.04,24.37,1104498.0,37945900.0
2019-11-20,24.37,24.43,23.25,23.38,1878202.0,63412200.0
2019-11-21,23.38,23.38,22.36,22.43,1881876.0,60788500.0
2019-11-22,22.43,22.78,21.95,22.07,1771644.0,55960300.0
2019-11-25,22.08,22.58,21.9,22.32,1439949.0,45323700.0
2019-11-26,22.4,22.56,22.1,22.26,919219.0,29007800.000000004
2019-11-27,22.3,22.49,21.97,22.13,780690.0,24624100.0
2019-11-28,22.13,22.83,22.1,22.37,1624770.0,51871899.99999999
2019-11-29,22.36,22.75,22.2,22.73,1399815.0,44639799.99999999
2019-12-02,22.89,22.95,22.39,22.5,1036846.0,33322000.0
2019-12-03,22.28,22.28,21.32,21.73,1712547.0,52719399.99999999
2019-12-04,21.71,22.23,21.57,21.99,1226327.0,38139000.0
2019-12-05,21.99,22.16,21.75,21.89,1040875.0,32281800.0
2019-12-06,21.9,22.09,21.76,21.83,917868.0,28460000.0
2019-12-09,22.03,23.43,21.96,23.31,3234054.0,103731700.0
2019-12-10,23.03,26.8,23.03,25.52,6216774.0,220739100.0
2019-12-11,25.1,25.95,24.4,24.64,3241465.0,115121100.0
2019-12-12,24.76,25.89,24.57,25.03,2616691.0,93837500.0
2019-12-13,25.47,26.1,25.06,25.39,2354840.0,84884800.0
2019-12-16,25.45,26.06,25.33,25.88,1895048.0,68870500.0
2019-12-17,25.87,26.79,25.87,26.28,2407200.0,89733300.0
2019-12-18,26.25,28.3,26.18,27.93,5119105.0,199832500.0
2019-12-19,28.5,28.8,26.96,27.23,3438056.0,133377500.0
2019-12-20,26.83,27.57,26.68,26.68,2065190.0,79138300.0
2019-12-23,26.38,26.95,25.07,25.12,2433234.0,89505800.0
2019-12-24,25.32,26.09,25.15,26.09,1533275.0,55889600.0
2019-12-25,25.93,27.1,25.93,26.73,2071161.0,78235900.0
2019-12-26,27.0,27.35,26.3,26.81,1739503.0,65831000.0
2019-12-27,26.94,28.3,26.82,27.32,4159974.0,163203700.0
2019-12-30,26.93,28.28,26.93,27.41,2737363.0,107094900.0
2019-12-31,27.05,27.72,26.8,27.1,1702815.0,65289799.99999999
2020-01-02,27.6,28.18,27.29,27.84,2461942.0,96719100.0
2020-01-03,27.84,29.68,27.78,29.68,5142205.0,208377300.0
2020-01-06,32.35,32.96,30.21,30.75,6871548.0,305519100.0
2020-01-07,30.48,31.73,29.89,31.38,4845689.0,210620600.0
2020-01-08,31.7,34.18,31.45,32.92,5855454.0,272157700.0
2020-01-09,32.25,32.87,31.53,32.53,3982350.0,181518400.0
2020-01-10,32.85,32.9,30.75,31.18,3669070.0,163520800.0
2020-01-13,30.5,31.45,30.5,31.32,2178746.0,95598900.0
2020-01-14,31.57,32.36,31.35,31.37,2968913.0,133077800.0
2020-01-15,31.2,31.6,30.32,30.39,2491708.0,108290400.00000001
2020-01-16,30.53,31.88,30.53,31.54,3571027.0,158110000.0
2020-01-17,32.21,33.89,32.21,33.24,5934138.0,277781900.0
2020-01-20,33.35,34.08,31.18,33.27,4842942.0,224994900.00000003
2020-01-21,32.93,33.98,31.9,32.07,3286808.0,152242500.0
2020-01-22,31.6,32.27,29.82,32.13,3605073.0,158470200.0
2020-01-23,31.18,36.05,30.85,33.82,8033629.0,384847900.0
2020-02-03,27.82,28.95,27.0,27.0,5134838.0,199923100.0
2020-02-04,26.89,30.18,26.89,29.59,6507981.0,264385099.99999997
2020-02-05,29.38,35.56,29.03,35.56,12425446.0,597155300.0
2020-02-06,36.54,39.43,35.28,38.08,12824400.0,681294100.0
2020-02-07,37.6,40.44,34.45,38.68,11211277.0,597868800.0
2020-02-10,41.18,44.46,39.75,39.96,11457345.0,674845300.0
2020-02-11,39.04,39.51,35.83,37.03,8541316.0,449592900.0
2020-02-12,36.82,41.68,36.82,40.88,9276325.0,517587699.99999994
2020-02-13,40.35,42.41,38.83,40.43,9096959.0,522378200.0
2020-02-14,40.04,42.32,39.53,41.32,8205287.0,474805500.0
2020-02-17,41.57,44.53,40.94,42.6,8232479.0,499650300.0
2020-02-18,42.23,44.01,40.57,42.28,7092410.0,419440199.99999994
2020-02-19,41.53,41.68,38.7,38.8,6706651.0,380417500.0
2020-02-20,39.32,40.43,38.75,39.43,5314110.0,296267600.0
2020-02-21,38.32,41.32,38.32,40.57,6123314.0,345199400.0
2020-02-24,39.75,41.84,39.75,40.86,4550847.0,259853100.0
2020-02-25,39.16,40.82,38.75,40.42,4500368.0,253382500.0
2020-02-26,39.39,42.32,39.03,39.27,5777859.0,332222000.0
2020-02-27,39.12,40.18,36.14,36.18,6060577.0,317821700.0
2020-02-28,33.68,34.38,32.53,33.33,5216920.0,245829900.00000003
2020-03-02,33.71,35.08,32.96,34.68,3691074.0,177506500.0
2020-03-03,35.89,37.28,35.07,35.46,4382070.0,222583000.0
2020-03-04,35.1,36.35,34.03,35.66,3084152.0,153650000.0
2020-03-05,36.87,37.3,35.47,36.3,2958931.0,151892900.0
2020-03-06,35.47,36.16,34.91,35.32,2495579.0,125151800.0
2020-03-09,35.07,35.07,32.98,33.07,2756809.0,131838799.99999999
2020-03-10,32.71,35.05,32.6,34.82,3843996.0,183615900.0
2020-03-11,35.03,38.99,35.02,35.9,6592839.0,344153900.0
2020-03-12,33.86,35.8,33.75,34.34,3474620.0,168518900.0
2020-03-13,32.32,34.65,31.94,33.9,3294095.0,154964600.0
2020-03-16,34.39,34.75,31.49,31.55,3347791.0,157645800.0
2020-03-17,32.24,32.73,30.5,31.46,2243922.0,99989400.0
2020-03-18,32.25,32.82,30.82,30.96,2713120.0,122664300.0
2020-03-19,30.88,31.93,30.46,31.62,2298485.0,101270900.0
2020-03-20,32.05,32.6,31.14,31.73,1582456.0,70741900.0
2020-03-23,30.1,31.06,28.75,28.98,1853083.0,78207100.0
2020-03-24,30.32,30.32,28.35,29.84,1560387.0,64952400.0
2020-03-25,31.03,31.18,30.24,30.93,1816895.0,79061200.0
2020-03-26,30.48,30.97,29.95,29.96,1356710.0,58384000.0
2020-03-27,30.62,30.69,29.32,29.32,1485748.0,63054799.99999999
2020-03-30,28.75,29.18,27.8,28.24,1445707.0,57719900.0
2020-03-31,28.33,28.95,28.03,28.39,1120003.0,44974500.0
2020-04-01,27.96,29.18,27.96,28.41,1323557.0,53593300.0
2020-04-02,28.41,29.53,28.17,29.5,1587308.0,64911899.99999999
2020-04-03,29.18,30.03,28.87,29.02,1311965.0,54246500.0
2020-04-07,30.1,32.28,29.83,32.12,3623861.0,161222800.0
2020-04-08,31.6,33.18,31.43,32.22,3247488.0,147990700.0
2020-04-09,32.6,33.15,31.9,32.03,1903393.0,87047000.0
2020-04-10,32.04,32.28,30.53,30.73,1965876.0,86292300.0
2020-04-13,30.62,31.68,29.76,31.35,1764475.0,77227800.0
2020-04-14,31.49,32.74,31.19,32.38,1892870.0,85930600.0
2020-04-15,32.25,32.95,31.66,31.9,1634333.0,74346600.0
2020-04-16,31.75,32.46,31.37,32.03,1193289.0,53941100.0
2020-04-17,32.03,32.85,31.8,32.06,1810785.0,82610500.0
2020-04-20,32.11,34.02,31.85,33.78,2699168.0,126220500.0
2020-04-21,33.75,34.25,33.05,33.35,2311624.0,109204500.0
2020-04-22,32.95,33.89,32.64,33.74,1765532.0,83412099.99999999
2020-04-23,34.12,35.3,33.88,34.41,3073517.0,149761900.0
2020-04-24,33.9,34.38,33.14,33.29,1909482.0,90608799.99999999
2020-04-27,32.82,33.68,32.38,32.86,1231570.0,57021100.0
2020-04-28,32.25,32.43,27.25,31.03,3822474.0,162626100.0
2020-04-29,30.41,31.32,29.63,29.84,2024538.0,86773900.0
2020-04-30,29.85,31.6,29.85,31.25,1841898.0,80795300.0
2020-05-06,31.18,34.43,31.04,34.42,3623733.0,169778700.0
2020-05-07,34.63,35.15,33.75,34.04,3020518.0,146798300.0
2020-05-08,34.13,36.17,34.13,35.45,4213744.0,210101900.0
2020-05-11,35.38,35.81,34.25,34.88,2518681.0,124682700.0
2020-05-12,34.96,34.99,33.73,34.42,1886020.0,91270900.0
2020-05-13,34.06,34.6,33.83,34.08,1745506.0,84160900.0
2020-05-14,33.76,36.53,33.75,35.85,4224992.0,210698500.0
2020-05-15,36.18,36.73,34.95,35.69,2884520.0,145528000.0
2020-05-18,35.88,37.65,34.75,36.18,4415410.0,228245000.0
2020-05-19,36.4,37.1,35.64,36.9,3037365.0,156060700.0
2020-05-20,36.59,38.32,35.62,36.11,3299849.0,172139300.0
2020-05-21,35.82,36.55,34.46,35.04,2689699.0,134256800.0
2020-05-22,35.68,38.0,35.05,35.46,5262117.0,270861900.0
2020-05-25,34.53,34.53,32.3,32.72,3933302.0,184888700.0
2020-05-26,32.62,34.01,32.6,33.92,2280127.0,107592200.0
2020-05-27,33.83,36.58,33.68,34.86,4992963.0,250490600.0
2020-05-28,34.43,35.14,32.6,33.68,3636737.0,173129000.0
2020-05-29,33.24,35.92,32.96,35.46,3781773.0,183097100.0
2020-06-01,35.85,37.25,35.25,36.5,3930036.0,202002599.99999997
2020-06-02,36.29,39.38,36.07,37.65,6074141.0,325287100.0
2020-06-03,37.18,38.55,36.77,37.48,4266840.0,226094400.0
2020-06-04,36.93,38.29,36.62,37.82,3311414.0,175095200.0
2020-06-05,38.15,38.94,37.36,38.18,3728011.0,200617400.00000003
2020-06-08,38.82,39.6,36.82,37.44,4357977.0,234800800.00000003
2020-06-09,36.89,38.18,36.3,37.05,2472094.0,129546400.0
2020-06-10,37.17,38.68,36.81,38.28,4124688.0,221026900.0
2020-06-11,38.3,40.1,38.02,38.58,5648444.0,310930900.0
2020-06-12,37.5,39.85,37.1,39.79,4799253.0,261856699.99999997
2020-06-15,39.79,40.81,38.18,38.26,4851472.0,265426200.0
2020-06-16,37.9,38.1,36.6,37.53,4795948.0,251375900.0
2020-06-17,37.6,38.46,37.03,37.98,3503302.0,186669900.00000003
2020-06-18,37.1,37.42,36.58,37.1,2491010.0,129747200.0
2020-06-19,36.96,37.32,36.73,37.15,2147145.0,112239700.0
2020-06-22,38.32,38.7,37.48,38.03,4193188.0,225257800.0
2020-06-23,38.68,39.52,36.89,37.18,4991174.0,267976400.0
2020-06-24,37.25,37.38,35.56,36.15,3930659.0,200822500.0
2020-06-29,36.03,36.39,35.48,35.95,1813337.0,91825900.0
2020-06-30,36.08,36.6,35.99,36.28,1860967.0,95179900.0
2020-07-01,36.3,36.46,35.1,35.46,2475807.0,124792300.0
2020-07-02,35.39,36.17,35.0,35.61,2322902.0,117011000.0
2020-07-03,35.6,36.29,35.32,36.11,2361740.0,119209400.0
2020-07-06,36.15,38.14,36.14,37.89,4053321.0,213727599.99999997
2020-07-07,38.31,40.17,37.51,39.03,5670473.0,311847200.0
2020-07-08,39.21,41.43,38.82,41.21,6573739.0,375694200.0
2020-07-09,41.2,42.54,39.83,41.95,7524412.0,436020100.0
2020-07-10,41.61,41.61,39.22,39.64,4943932.0,281995800.0
2020-07-13,39.79,40.56,39.32,40.56,4057521.0,229667400.00000003
2020-07-14,40.51,41.84,38.84,39.95,4383544.0,249883900.0
2020-07-15,39.53,39.94,36.57,36.64,4996684.0,266390600.0
2020-07-16,36.57,36.85,34.07,34.07,3365323.0,167905000.0
2020-07-17,34.36,35.39,34.0,34.31,2042825.0,99659800.0
2020-07-20,34.77,35.74,32.64,35.64,3254996.0,156780100.0
2020-07-21,34.99,35.71,34.64,34.84,2100107.0,103927200.0
2020-07-22,34.86,35.86,34.62,34.62,3510694.0,174110400.0
2020-07-23,34.34,35.99,33.5,35.54,4424495.0,217534199.99999997
2020-07-24,34.79,35.13,32.7,32.7,3408475.0,164068100.0
2020-07-27,32.36,32.36,30.78,31.3,2293951.0,101541900.0
2020-07-28,31.43,32.56,31.36,31.88,1668017.0,75115000.0
2020-07-29,32.26,33.7,31.71,33.64,2415644.0,112345500.0
2020-07-30,35.58,37.13,35.01,35.42,5611512.0,284207100.0
2020-07-31,35.2,35.5,34.21,34.49,3760880.0,184134400.0
2020-08-03,35.15,39.76,34.57,39.75,9980168.0,531629600.0
2020-08-04,39.79,40.99,37.56,38.11,6967923.0,382651500.0
2020-08-05,38.59,39.46,37.14,38.71,4696346.0,255762200.0
2020-08-06,38.64,39.34,37.64,38.39,4012461.0,218034300.0
2020-08-07,37.71,38.07,36.5,37.1,3609588.0,188782000.0
2020-08-10,36.87,38.75,36.32,37.2,3521964.0,185905900.0
2020-08-11,37.01,37.49,35.14,35.43,2624081.0,134433100.0
2020-08-12,34.99,35.43,33.19,33.86,3134716.0,149544800.0
2020-08-13,33.72,34.67,33.72,34.11,1847499.0,89066299.99999999
2020-08-14,33.71,35.01,33.71,34.89,1991349.0,96698900.0
2020-08-17,34.89,35.82,34.5,35.45,1786156.0,88775800.0
2020-08-18,35.43,35.81,34.95,35.17,1221426.0,60726400.0
2020-08-19,35.5,35.72,34.21,34.42,1885198.0,93032600.0
2020-08-20,33.89,34.21,33.44,33.54,1533259.0,72978100.0
2020-08-21,33.18,34.68,32.01,34.41,3655125.0,171400900.0
2020-08-24,34.08,35.18,33.57,34.89,2252157.0,109349000.0
2020-08-25,35.49,35.9,34.61,34.66,1544673.0,76682800.0
2020-08-26,35.18,35.41,32.65,33.29,1711023.0,81937099.99999999
2020-08-27,32.72,33.63,32.34,32.86,1627623.0,75387700.0
2020-08-28,32.64,33.41,32.36,32.83,1860638.0,85935800.0
2020-08-31,32.86,33.86,32.76,33.31,1676323.0,78736400.0
2020-09-01,33.39,33.93,33.02,33.71,1493483.0,70559700.0
2020-09-02,33.71,34.28,33.52,33.93,1936443.0,92783000.0
2020-09-03,33.77,34.7,33.43,33.74,1688450.0,80728300.0
2020-09-04,33.11,34.28,33.11,33.88,1118148.0,53138900.0
2020-09-07,33.89,34.45,33.5,33.66,2252903.0,108256800.0
2020-09-08,34.21,34.21,32.79,32.79,1591930.0,74523500.0
2020-09-09,32.64,32.64,31.37,31.46,1564797.0,70178400.0
2020-09-10,31.66,31.92,30.32,30.37,2027617.0,88215300.0
2020-09-11,29.76,30.38,28.58,30.21,1968048.0,81918100.0
2020-09-14,30.38,32.04,30.38,31.9,1756942.0,78269300.0
2020-09-15,31.89,32.1,31.2,31.52,797922.0,35484300.0
2020-09-16,31.53,31.54,30.72,30.87,734953.0,32151500.0
2020-09-17,30.78,31.86,30.64,31.56,1850970.0,81728300.0
2020-09-18,31.86,32.28,31.54,31.84,1298263.0,58448400.0
2020-09-21,31.93,32.56,31.59,32.04,1931209.0,87745600.0
2020-09-22,31.85,32.1,31.36,31.54,885973.0,39627500.0
2020-09-23,31.9,33.46,31.58,32.59,2464209.0,113102600.0
2020-09-24,32.63,32.71,31.93,32.06,1470210.0,67019700.0
2020-09-25,32.19,32.46,31.52,31.57,865131.0,38879800.0
2020-09-28,31.87,31.87,30.86,31.02,688255.0,30248700.0
2020-09-29,31.02,32.16,30.89,31.74,1265789.0,56845300.0
2020-09-30,31.79,31.99,31.45,31.74,1570788.0,70384900.0
2020-10-09,32.44,33.06,32.21,32.71,1504242.0,69451300.0
2020-10-12,33.0,33.26,32.63,33.09,2267420.0,105323700.00000001
2020-10-13,33.01,33.01,32.38,32.69,1638927.0,75303200.0
2020-10-14,32.64,33.11,32.4,32.85,1216580.0,56088000.0
2020-10-15,32.81,33.09,32.41,32.64,1231896.0,56669399.99999999
2020-10-16,32.46,32.8,32.16,32.66,978566.0,44787600.0
2020-10-19,32.64,32.94,32.44,32.56,884686.0,40665200.0
2020-10-20,32.29,32.81,32.24,32.33,930377.0,42544500.0
2020-10-21,32.21,32.58,31.24,31.92,1344969.0,60383000.0
2020-10-22,32.06,32.06,31.36,31.68,640112.0,28511700.0
2020-10-23,31.61,31.88,30.91,31.16,889763.0,39159900.0
2020-10-26,31.0,31.57,30.5,31.4,711906.0,31265200.0
2020-10-27,31.21,31.91,31.07,31.75,851475.0,37916000.0
2020-10-28,32.04,33.34,31.98,32.2,1580239.0,72224400.0
2020-10-29,31.82,32.35,31.59,32.06,925971.0,41795300.0
2020-10-30,32.06,32.41,31.64,31.92,1176459.0,53218800.0
2020-11-02,31.93,32.07,30.86,31.19,997060.0,44028500.0
2020-11-03,31.3,32.29,31.23,32.25,1179734.0,53242900.0
2020-11-04,32.55,32.57,31.96,32.21,946267.0,43072000.0
2020-11-05,32.96,32.96,32.16,32.49,1041538.0,47577299.99999999
2020-11-06,32.49,32.63,31.6,31.73,1263880.0,56946000.0
2020-11-09,31.73,32.91,31.71,32.84,1776667.0,81472900.0
2020-11-10,32.91,32.91,31.57,31.89,1933918.0,87975300.0
2020-11-11,31.93,31.93,30.79,30.93,1388947.0,60986800.0
2020-11-12,30.92,31.19,30.63,30.99,520687.0,22699000.0
2020-11-13,31.31,31.34,30.57,31.19,676397.0,29556300.0
2020-11-16,32.27,32.27,31.01,31.32,1514171.0,66919000.0
2020-11-17,31.63,31.63,29.54,29.93,2057104.0,87427700.0
2020-11-18,29.91,30.29,29.56,29.94,1008453.0,42521500.0
2020-11-19,29.79,30.46,29.64,30.36,901538.0,38246800.0
2020-11-20,30.22,30.35,29.56,29.93,934028.0,39291300.0
2020-11-23,29.79,29.91,29.2,29.71,1319029.0,54741800.0
2020-11-24,29.64,29.98,29.36,29.51,903790.0,37683800.0
2020-11-25,29.51,29.7,29.34,29.38,628687.0,26141700.0
2020-11-26,29.41,29.59,29.27,29.39,427909.0,17751700.0
2020-11-27,29.14,29.56,29.14,29.49,564531.0,23394000.0
2020-11-30,29.31,29.91,29.31,29.86,639062.0,26780600.0
2020-12-01,29.61,30.11,29.61,30.01,666743.0,28109300.0
2020-12-02,30.13,30.28,29.61,29.67,904090.0,38024200.0
2020-12-03,29.69,29.69,29.18,29.37,973466.0,40248100.0
2020-12-04,29.36,29.41,28.91,29.38,1029685.0,42373000.0
2020-12-07,29.98,30.84,29.46,30.44,1898872.0,80903300.0
2020-12-08,30.5,30.74,29.44,29.84,1301225.0,54707800.0
2020-12-09,29.72,29.72,28.99,29.12,1399808.0,57710600.00000001
2020-12-10,29.54,29.71,28.76,29.06,1408672.0,57776500.0
2020-12-11,28.51,29.36,28.49,29.36,1837534.0,74427800.0
2020-12-14,29.01,29.41,28.28,29.19,1144815.0,46700300.0
2020-12-15,29.05,29.15,28.41,28.75,1086741.0,44125300.0
2020-12-16,28.61,28.84,27.58,27.73,1239677.0,49161400.0
2020-12-17,27.62,28.18,27.4,28.15,927809.0,36361800.0
2020-12-18,28.04,28.27,27.49,28.16,1387284.0,54416200.0
2020-12-21,27.81,28.84,27.71,28.49,1238950.0,49494399.99999999
2020-12-22,28.36,28.55,28.01,28.29,685298.0,27314699.999999996
2020-12-23,27.83,28.57,27.61,28.57,1033034.0,40942900.0
2020-12-24,28.39,29.83,28.06,29.2,2510089.0,103303300.0
2020-12-25,29.21,29.21,28.32,29.14,1335375.0,54092299.99999999
2020-12-28,29.1,29.1,28.31,28.5,1130076.0,45419100.0
2020-12-29,28.0,28.89,28.0,28.46,733171.0,29450500.0
2020-12-30,28.23,29.21,28.07,28.86,1178234.0,47567700.00000001
2020-12-31,29.0,29.99,28.79,29.96,2047245.0,85151700.0
2021-01-04,29.99,32.63,29.71,31.86,3997936.0,177395700.0
2021-01-05,31.63,34.33,31.41,32.79,5212880.0,244409600.0
2021-01-06,32.5,33.4,32.3,32.83,2740799.0,126763900.0
2021-01-07,32.44,32.79,30.77,31.29,2330256.0,104171800.0
2021-01-08,31.16,31.69,29.89,30.25,2153586.0,92826700.0
2021-01-11,30.21,30.59,29.21,29.59,1774242.0,74500100.0
2021-01-12,29.44,30.21,29.0,29.21,1863681.0,77412300.0
2021-01-13,29.21,29.39,28.36,28.36,1999963.0,81068900.0
2021-01-14,28.6,30.21,28.36,29.53,2242950.0,92965300.0
2021-01-15,30.12,30.12,28.57,29.16,1390718.0,57086700.0
2021-01-18,29.14,29.89,28.96,29.54,1299663.0,54242400.0
2021-01-19,29.7,31.57,29.54,31.53,2564034.0,109865900.0
2021-01-20,31.0,31.92,30.72,31.21,1890029.0,83291900.0
2021-01-21,31.07,31.69,30.41,31.23,1606640.0,70230700.0
2021-01-22,30.86,31.17,29.81,30.29,1920934.0,82089800.0
2021-01-25,30.06,31.04,29.68,29.89,1705595.0,72686700.0
2021-01-26,29.61,30.2,28.74,28.99,1346273.0,55555400.0
2021-01-27,29.04,29.07,28.5,28.83,776717.0,31454899.999999996
2021-01-28,29.0,29.59,28.51,28.84,1030127.0,42191899.99999999
2021-01-29,28.67,29.14,28.2,29.14,1227751.0,49459399.99999999
2021-02-01,28.54,29.64,28.54,29.43,893690.0,36773000.0
2021-02-02,29.53,29.53,28.71,28.84,1027405.0,41995000.0
2021-02-03,28.79,28.79,27.91,27.93,1102147.0,43989399.99999999
2021-02-04,27.69,28.12,26.5,27.7,1389510.0,53471400.0
2021-02-05,28.04,28.19,26.96,27.34,741415.0,28818800.0
2021-02-08,27.5,27.56,27.06,27.32,617013.0,23798300.0
2021-02-09,27.66,27.89,27.33,27.71,632411.0,24635900.0
2021-02-10,27.72,27.99,27.59,27.9,755919.0,29597800.000000004
2021-02-18,28.33,28.91,27.91,28.4,927952.0,37217700.0
2021-02-19,28.21,28.87,28.21,28.8,961369.0,38820500.0
2021-02-22,28.83,29.46,28.7,29.08,1173006.0,48137800.0
2021-02-23,28.89,29.27,28.47,28.96,951488.0,38634700.0
2021-02-24,28.73,29.21,28.36,28.36,1227994.0,50040300.0
2021-02-25,28.7,28.7,27.25,27.33,1535204.0,60296899.99999999
2021-02-26,27.11,28.07,27.11,27.43,1350150.0,52482600.0
2021-03-01,27.65,27.86,27.49,27.67,826720.0,32272199.999999996
2021-03-02,27.96,28.0,27.36,27.62,779507.0,30359800.0
2021-03-03,27.48,27.78,27.25,27.72,557620.0,21724500.0
2021-03-04,27.81,28.26,27.54,28.0,1691770.0,66893700.0
2021-03-05,27.98,28.81,27.8,28.36,1168015.0,46888600.0
2021-03-08,29.07,29.08,27.95,27.96,1031613.0,41209700.0
2021-03-09,28.27,28.4,27.05,27.06,982040.0,38207300.0
2021-03-10,27.5,27.51,26.64,27.07,556365.0,21191100.0
