date,open,high,low,close,volume,amount
2019-07-22,54.08,60.14,34.38,45.48,13364886.0,1723143500.0
2019-07-23,43.22,55.39,43.22,52.26,9081374.0,1322059000.0
2019-07-24,52.81,58.34,49.79,57.64,8678493.0,1327098200.0
2019-07-25,56.13,59.31,53.24,57.43,7952053.0,1263193700.0
2019-07-26,55.76,57.15,50.45,55.37,6629691.0,1011560500.0
2019-07-29,55.76,59.85,55.51,57.57,6542966.0,1060265200.0
2019-07-30,56.87,58.52,55.76,57.97,5843864.0,939666500.0
2019-07-31,57.78,60.87,57.42,58.63,6026144.0,996954700.0
2019-08-01,56.49,60.1,56.2,59.66,6976060.0,1137962700.0
2019-08-02,57.97,65.71,57.67,61.15,9398812.0,1608985700.0
2019-08-05,60.87,63.35,58.18,61.98,6379238.0,1096688700.0
2019-08-06,60.18,63.49,54.6,55.25,7309410.0,1241674200.0
2019-08-07,57.83,60.55,54.28,58.95,6511258.0,1058310100.0
2019-08-08,58.71,59.63,55.46,55.72,4489387.0,725032899.9999999
2019-08-09,56.14,57.97,53.21,53.54,4190711.0,659317800.0
2019-08-12,53.5,53.79,51.18,52.43,2972840.0,440150700.0
2019-08-13,52.4,53.17,50.97,52.92,2944819.0,433751000.0
2019-08-14,53.45,54.16,52.44,52.48,2986401.0,448059400.0
2019-08-15,50.97,51.96,50.07,51.57,2864315.0,413677200.0
2019-08-16,51.89,52.18,51.04,51.14,2081670.0,303655200.0
2019-08-19,51.34,54.88,50.53,53.35,3932457.0,588350100.0
2019-08-20,52.81,53.62,51.52,51.64,2756347.0,408098000.0
2019-08-21,51.34,51.88,48.09,48.94,3055741.0,428753300.0
2019-08-22,48.94,50.01,48.39,48.57,1783428.0,248169000.0
2019-08-23,49.12,49.3,45.8,46.58,2486323.0,334585199.99999994
2019-08-26,46.49,47.38,45.76,46.89,1606981.0,212596000.0
2019-08-27,46.91,48.86,46.8,47.95,2062989.0,280524300.0
2019-08-28,48.18,48.18,46.42,46.46,1504837.0,201253300.00000003
2019-08-29,46.17,47.81,45.37,47.0,1886773.0,250227400.00000003
2019-08-30,47.26,48.46,46.93,47.35,2010910.0,271288300.0
2019-09-02,47.8,48.71,46.73,48.16,1590124.0,215146100.0
2019-09-03,48.02,58.22,47.79,58.22,7138627.0,1114126500.0
2019-09-04,59.08,60.13,55.46,57.22,5599175.0,908374400.0
2019-09-05,57.24,58.11,55.81,56.92,3572947.0,573276800.0
2019-09-06,57.23,59.33,52.51,52.81,4508058.0,710355100.0
2019-09-09,52.81,55.94,52.07,54.68,3151042.0,482569900.0
2019-09-10,55.83,60.31,55.83,56.02,3620917.0,588333100.0
2019-09-11,55.22,61.1,54.89,59.44,4702508.0,775930600.0
2019-09-12,59.44,60.0,56.5,57.42,2988982.0,485927699.99999994
2019-09-16,57.23,58.54,56.27,57.97,2315677.0,373622800.0
2019-09-17,57.34,57.97,53.59,54.65,2615268.0,409871400.0
2019-09-18,54.73,55.26,52.77,53.91,1805722.0,273834000.0
2019-09-19,53.91,55.63,53.18,54.24,1879303.0,289087300.0
2019-09-20,53.76,56.3,53.17,55.76,2322136.0,359962500.0
2019-09-23,55.81,60.48,54.85,59.44,4205253.0,690118600.0
2019-09-24,60.94,70.87,60.94,66.82,6138970.0,1133357800.0
2019-09-25,68.29,70.09,65.0,66.52,4341181.0,821531000.0
2019-09-26,67.18,68.43,63.15,63.43,4208025.0,775482700.0
2019-09-27,64.33,64.44,60.59,63.13,2988718.0,523607200.0
2019-09-30,61.95,62.36,51.35,53.35,4259913.0,675705700.0000001
2019-10-08,51.67,52.8,49.49,50.24,2598279.0,371087300.00000006
2019-10-09,50.15,52.27,49.86,51.43,1579714.0,228633700.0
2019-10-10,51.96,52.8,49.93,52.2,1854823.0,271136900.0
2019-10-11,51.7,52.29,50.38,50.97,1478284.0,214345400.0
2019-10-14,51.89,55.32,51.44,54.64,2317832.0,352742500.0
2019-10-15,54.33,55.02,52.45,53.73,1603765.0,241469900.00000003
2019-10-16,54.1,55.2,53.23,54.17,1639428.0,250983800.0
2019-10-17,53.58,54.27,51.15,51.37,1768692.0,260314000.0
