date,open,high,low,close,volume,amount
2019-07-22,21.82,34.58,15.41,23.04,14826307.0,857249700.0
2019-07-23,19.46,22.19,19.27,20.51,5875325.0,342874500.0
2019-07-24,21.9,24.38,21.89,24.37,9373542.0,606261000.0
2019-07-25,23.45,27.29,23.29,25.48,9534023.0,668548800.0
2019-07-26,24.38,25.39,23.71,24.13,5514648.0,376224400.0
2019-07-29,25.11,27.66,25.11,27.51,7747681.0,574336600.0
2019-07-30,28.59,30.83,27.78,28.13,9502271.0,771636000.0
2019-07-31,27.9,30.53,27.12,30.17,8517093.0,677310600.0
2019-08-01,29.48,35.49,29.15,34.17,9810842.0,854255000.0
2019-08-02,32.76,38.3,32.4,35.31,10518009.0,1032009500.0
2019-08-05,35.12,36.15,32.64,36.04,7570001.0,739711799.9999999
2019-08-06,34.77,42.16,34.62,36.55,10959172.0,1179624300.0
2019-08-07,38.92,39.32,33.56,36.24,7816410.0,788982000.0
2019-08-08,34.94,35.63,32.43,32.47,6603556.0,619324100.0
2019-08-09,32.47,33.44,30.24,31.48,6160036.0,541726100.0
2019-08-12,31.48,31.66,29.25,30.24,4870353.0,410144600.0
2019-08-13,30.24,31.77,29.51,31.72,5492985.0,471023900.0
2019-08-14,33.12,34.82,32.84,32.87,6972152.0,653053400.0
2019-08-15,32.21,35.13,32.14,34.39,6892794.0,653141200.0
2019-08-16,34.17,34.94,32.71,33.0,5168619.0,481882300.00000006
2019-08-19,32.68,32.68,30.57,31.01,5598327.0,489398000.0
2019-08-20,30.65,31.43,30.53,30.63,3139718.0,269260500.0
2019-08-21,30.35,30.69,27.84,28.13,4549983.0,367779300.0
2019-08-22,27.93,28.3,26.85,27.29,3465851.0,265595200.0
2019-08-23,27.29,28.02,25.53,26.55,4413109.0,333104500.0
2019-08-26,27.11,27.29,26.02,27.11,3563208.0,265725300.0
2019-08-27,27.25,27.58,26.48,27.44,3113737.0,234591100.0
2019-08-28,27.25,27.97,26.57,26.59,3344192.0,254143500.0
2019-08-29,26.03,26.93,25.36,26.56,3540748.0,256523000.0
2019-08-30,26.56,27.05,26.13,26.34,2817834.0,208584700.0
2019-09-02,26.49,26.93,26.04,26.63,2265939.0,168132200.0
2019-09-03,26.34,28.97,26.2,28.23,4905547.0,380640100.0
2019-09-04,28.03,28.53,27.33,27.47,3149896.0,244111000.0
2019-09-05,27.49,27.83,27.18,27.36,2646263.0,202191300.0
2019-09-06,27.09,27.47,25.68,25.75,2809445.0,207554900.00000003
2019-09-09,25.76,25.96,25.39,25.74,1648548.0,117909900.0
2019-09-10,25.8,26.53,25.62,25.74,1839174.0,133171600.0
2019-09-11,25.74,26.21,25.4,25.79,1705262.0,123119200.0
2019-09-12,25.76,25.88,24.41,24.47,2169654.0,150503800.0
2019-09-16,24.48,24.83,24.34,24.61,1198806.0,82249400.0
2019-09-17,24.44,24.76,24.14,24.2,1296318.0,88385400.00000001
2019-09-18,24.23,25.49,23.42,25.49,3012526.0,204310300.0
2019-09-19,25.26,29.07,25.11,27.66,6858239.0,524564900.0
2019-09-20,26.79,28.2,26.33,27.76,4950044.0,375052600.0
2019-09-23,27.55,28.2,26.56,27.0,3175430.0,243441300.0
2019-09-24,26.8,28.02,26.38,27.36,3761182.0,286627700.0
2019-09-25,27.65,29.73,27.51,27.78,4686950.0,372192699.99999994
2019-09-26,27.12,27.68,24.7,25.06,3712967.0,271367600.0
2019-09-27,25.47,29.51,24.83,29.4,5308489.0,409394100.00000006
2019-09-30,28.76,29.39,27.15,28.31,4496755.0,354828500.0
2019-10-08,28.36,28.64,24.29,25.11,4118322.0,302454300.0
2019-10-09,24.22,25.25,23.65,24.89,2257823.0,155036400.0
2019-10-10,25.18,26.9,24.41,25.86,2792472.0,198683600.0
2019-10-11,25.65,27.29,25.51,25.8,3042608.0,224061900.0
2019-10-14,25.09,27.04,24.38,26.19,3097999.0,222134199.99999997
2019-10-15,25.87,27.79,25.76,27.33,4033911.0,304743300.0
2019-10-16,27.0,28.93,26.71,27.99,4634762.0,358784400.0
2019-10-17,27.6,28.89,27.22,27.56,3807147.0,299008000.0
2019-10-18,27.29,29.14,26.93,28.52,4094205.0,324123700.0
2019-10-21,28.38,29.07,26.96,27.99,3268357.0,254793500.0
2019-10-22,28.06,28.3,25.84,26.41,4323620.0,323558500.0
2019-10-23,26.2,29.11,25.11,29.11,5300011.0,393741700.0
2019-10-24,28.37,29.59,27.4,27.48,5444398.0,430505100.0
2019-10-25,26.92,26.92,25.58,25.64,3816985.0,277919100.0
2019-10-28,24.38,26.41,24.38,25.65,2939044.0,209828500.0
2019-10-29,25.33,26.07,24.42,24.52,2814494.0,197114900.00000003
2019-10-30,24.3,24.94,22.99,23.03,2834818.0,189604800.0
2019-10-31,23.21,23.25,20.69,21.17,3145248.0,191973600.0
2019-11-01,20.97,21.7,20.95,21.05,1438392.0,85592600.0
2019-11-04,21.26,21.82,21.17,21.42,1319498.0,79442700.0
2019-11-05,21.56,21.63,20.18,20.32,1906351.0,109799700.0
2019-11-06,20.04,20.66,19.66,19.67,1591126.0,89698000.0
2019-11-07,19.64,20.18,19.59,19.81,1393833.0,77800600.0
2019-11-08,19.97,21.05,19.84,20.59,2276792.0,131502099.99999999
2019-11-11,20.18,20.36,18.95,18.95,1712913.0,93809400.0
2019-11-12,19.11,20.18,18.98,19.78,1624960.0,88842500.0
2019-11-13,19.59,20.14,19.5,19.82,1215492.0,67629800.0
2019-11-14,19.8,20.59,19.52,20.19,1770070.0,99621600.0
2019-11-15,20.14,20.85,19.66,19.78,1597797.0,90941400.0
2019-11-18,19.78,20.25,19.75,19.82,1026748.0,57352900.0
2019-11-19,19.8,20.07,19.78,19.98,943700.0,52659700.0
2019-11-20,19.97,19.99,19.08,19.2,1553686.0,84789900.0
2019-11-21,19.2,19.27,18.18,18.29,1564211.0,81641400.0
2019-11-22,18.27,18.62,17.6,17.85,1327366.0,67081500.0
2019-11-25,17.72,17.95,16.85,17.21,1310966.0,63460500.0
2019-11-26,17.21,17.41,16.92,17.0,730381.0,35097800.0
2019-11-27,17.01,17.25,16.86,17.15,641162.0,30827100.0
2019-11-28,17.19,17.9,17.09,17.48,1235969.0,61089100.0
2019-11-29,17.49,17.85,17.44,17.69,869151.0,43079100.0
2019-12-02,17.77,18.07,17.42,17.52,815152.0,40546800.0
2019-12-03,17.38,17.38,16.77,16.97,830610.0,39541800.0
2019-12-04,16.67,17.19,16.67,17.12,737154.0,35246300.0
2019-12-05,17.12,17.12,16.79,17.06,725600.0,34555600.0
2019-12-06,17.06,17.23,16.91,16.99,674241.0,32359800.0
2019-12-09,17.12,17.88,17.05,17.79,1593152.0,78402300.0
