timestamps,open,high,low,close,volume,amount
2019-07-22,10.45,13.96,6.44,11.02,923624409.0,9762393800.0
2019-07-23,8.63,9.73,8.36,8.76,411158517.0,4234132900.0
2019-07-24,8.84,9.01,8.65,8.95,311232979.0,3139970900.0000005
2019-07-25,8.89,9.65,8.85,9.36,351993481.0,3726894000.0
2019-07-26,9.14,9.19,8.71,8.76,231952760.0,2354693000.0
2019-07-29,8.85,9.17,8.8,9.03,198419330.0,2037957500.0
2019-07-30,8.98,9.09,8.85,8.98,180915589.0,1852742700.0
2019-07-31,8.98,9.28,8.94,9.08,203908274.0,2113686200.0
2019-08-01,8.93,9.39,8.88,9.33,288884367.0,3002194300.0
2019-08-02,9.1,11.43,9.07,10.87,602930307.0,7015715600.000001
2019-08-05,10.87,11.35,10.39,11.31,405434993.0,4990728800.0
2019-08-06,11.13,12.52,10.3,10.78,552891584.0,7108868000.0
2019-08-07,11.05,11.22,10.08,10.58,335031891.0,3971673700.0
2019-08-08,10.48,10.62,9.93,9.97,222879402.0,2551001300.0
2019-08-09,10.08,10.17,9.65,9.71,192372048.0,2140067300.0
2019-08-12,9.75,9.75,9.09,9.3,180268648.0,1906778500.0
2019-08-13,9.26,9.57,9.21,9.5,137280454.0,1465853599.9999998
2019-08-14,9.64,9.67,9.39,9.42,124196210.0,1337242100.0
2019-08-15,9.14,9.4,9.08,9.33,107584436.0,1127869300.0
2019-08-16,9.33,9.49,9.31,9.32,87541336.0,930584900.0
2019-08-19,9.35,9.38,9.13,9.36,115891658.0,1218957300.0
2019-08-20,9.37,9.41,9.26,9.28,79522076.0,840097600.0
2019-08-21,9.27,9.34,8.81,8.9,149492546.0,1536467400.0
2019-08-22,8.91,8.99,8.73,8.86,75759364.0,766237000.0
2019-08-23,8.88,8.92,8.45,8.52,130777270.0,1298828300.0
2019-08-26,8.41,8.73,8.37,8.57,75613502.0,743411900.0
2019-08-27,8.63,8.69,8.52,8.65,64952498.0,641173600.0
2019-08-28,8.65,8.67,8.52,8.55,55421688.0,545647100.0
2019-08-29,8.55,8.56,8.32,8.37,80929017.0,780406700.0
2019-08-30,8.41,8.44,8.22,8.23,73268462.0,700274400.0
2019-09-02,8.27,8.38,8.23,8.33,52955557.0,506138700.0
2019-09-03,8.34,9.02,8.31,8.84,164310316.0,1643097200.0
2019-09-04,8.77,8.91,8.66,8.7,81401129.0,813026500.0
2019-09-05,8.74,8.93,8.67,8.78,98591305.0,991150600.0
2019-09-06,8.75,8.81,8.63,8.67,63090891.0,627988300.0
2019-09-09,8.73,8.76,8.67,8.7,49933327.0,496583200.0
2019-09-10,8.72,8.88,8.68,8.74,64975353.0,651370500.0
2019-09-11,8.73,8.75,8.61,8.63,60973184.0,604959100.0
2019-09-12,8.65,8.67,8.4,8.42,73502447.0,714039200.0
2019-09-16,8.44,8.53,8.41,8.43,34154550.0,331375300.0
2019-09-17,8.44,8.46,8.16,8.17,57684077.0,549522500.0
2019-09-18,8.22,8.24,7.96,8.0,55203132.0,513285100.0
2019-09-19,8.01,8.29,7.88,8.13,57179790.0,536846300.0
2019-09-20,8.24,8.32,8.16,8.21,47033295.0,445978300.0
2019-09-23,8.17,8.22,7.97,8.02,36301003.0,337919700.0
2019-09-24,8.01,8.26,8.0,8.17,48891005.0,460315000.0
2019-09-25,8.16,8.22,7.97,7.98,35877991.0,333202500.0
2019-09-26,7.98,8.02,7.5,7.5,73466274.0,654555500.0
2019-09-27,7.46,7.65,7.46,7.56,31072045.0,273904700.0
2019-09-30,7.56,7.56,7.21,7.21,41901725.0,358925199.99999994
2019-10-08,7.23,7.26,7.05,7.05,30387058.0,254254300.0
2019-10-09,7.03,7.15,6.98,7.1,22691280.0,188837200.0
2019-10-10,7.13,7.2,7.08,7.18,26084275.0,219362500.0
2019-10-11,7.21,7.21,7.1,7.12,22426832.0,188095600.0
2019-10-14,7.17,7.29,7.14,7.23,32289430.0,273377300.0
2019-10-15,7.22,7.22,7.09,7.1,20984170.0,176192599.99999997
2019-10-16,7.12,7.16,6.93,6.94,34426469.0,284839800.0
2019-10-17,6.94,6.99,6.84,6.85,31981897.0,260942500.0
2019-10-18,6.85,7.09,6.81,6.88,46021142.0,377934800.00000006
2019-10-21,6.88,6.89,6.56,6.65,41177200.0,325470500.0
2019-10-22,6.67,6.7,6.59,6.66,20594742.0,162422500.0
2019-10-23,6.65,7.05,6.6,6.97,65457828.0,531116800.0
2019-10-24,6.88,6.99,6.83,6.84,35155194.0,286599100.0
2019-10-25,6.81,6.86,6.7,6.75,24928928.0,199471200.0
2019-10-28,6.76,6.9,6.73,6.85,30366077.0,245045700.0
2019-10-29,6.9,6.9,6.66,6.67,31249401.0,250745300.0
2019-10-30,6.67,6.72,6.55,6.56,26032031.0,204546900.0
2019-10-31,6.57,6.58,6.35,6.36,36878070.0,283273400.0
2019-11-01,6.38,6.44,6.33,6.39,18946510.0,144784500.0
2019-11-04,6.45,6.53,6.42,6.43,21051309.0,162842100.0
2019-11-05,6.46,6.46,6.28,6.34,27391226.0,207788100.0
2019-11-06,6.32,6.41,6.28,6.3,20843563.0,157970900.0
2019-11-07,6.31,6.35,6.25,6.31,25177236.0,190068000.0
2019-11-08,6.33,6.35,6.26,6.26,22080813.0,166923200.0
2019-11-11,6.24,6.24,5.85,5.87,41823912.0,301737900.0
2019-11-12,5.89,5.91,5.68,5.74,27051871.0,190032700.0
2019-11-13,5.74,5.81,5.67,5.74,25966827.0,181306300.0
2019-11-14,5.73,5.75,5.57,5.71,32584124.0,225757700.0
2019-11-15,5.67,5.69,5.45,5.45,38423708.0,261782400.00000003
2019-11-18,5.46,5.46,5.32,5.33,30585824.0,202397100.0
2019-11-19,5.31,5.4,5.3,5.4,22828258.0,151273300.0
2019-11-20,5.41,5.41,5.3,5.31,23331951.0,153623900.0
2019-11-21,5.32,5.32,5.15,5.17,30567684.0,197400600.0
2019-11-22,5.18,5.29,5.16,5.2,28088659.0,181773200.0
2019-11-25,5.22,5.22,5.13,5.19,17090900.0,109865300.0
2019-11-26,5.21,5.28,5.18,5.2,22922620.0,148481300.0
2019-11-27,5.19,5.22,5.13,5.17,15047206.0,96704000.0
2019-11-28,5.18,5.25,5.15,5.18,21363178.0,137888900.0
2019-11-29,5.19,5.23,5.15,5.21,15508789.0,99769500.0
2019-12-02,5.21,5.23,5.14,5.15,17980255.0,115604500.0
2019-12-03,5.12,5.13,5.0,5.03,25138198.0,158234200.0
2019-12-04,5.01,5.07,4.99,5.03,16082926.0,101045000.0
2019-12-05,5.03,5.05,5.0,5.04,19891641.0,124909200.0
2019-12-06,5.04,5.12,5.03,5.09,20445594.0,129485100.0
2019-12-09,5.12,5.53,5.09,5.44,70453087.0,461784100.00000006
2019-12-10,5.35,6.04,5.35,5.8,127557995.0,894617100.0000001
2019-12-11,5.76,5.94,5.61,5.61,57696492.0,402514000.0
2019-12-12,5.62,5.71,5.57,5.59,32595224.0,224906800.0
2019-12-13,5.67,5.7,5.5,5.59,33849688.0,230788300.00000003
2019-12-16,5.61,5.69,5.61,5.66,27372626.0,188641500.0
2019-12-17,5.67,5.82,5.63,5.8,50750623.0,356452800.0
2019-12-18,5.8,6.19,5.8,5.97,71979194.0,523506200.0
2019-12-19,6.0,6.0,5.82,5.88,35492353.0,253174800.0
