timestamps,open,high,low,close,volume,amount
2019-07-22,59.74,95.74,49.75,69.91,17402549.0,1125676800.0
2019-07-23,56.49,63.94,55.84,59.89,7153702.0,436818700.0
2019-07-24,60.85,66.04,59.74,65.27,7998663.0,511624900.0
2019-07-25,70.34,71.54,66.74,69.64,10059204.0,701883500.0
2019-07-26,70.34,71.36,64.44,64.74,6849944.0,467870300.0
2019-07-29,66.73,74.83,65.92,72.52,9386589.0,661017700.0
2019-07-30,70.74,77.51,69.25,74.04,9799922.0,719489800.0
2019-07-31,75.22,76.44,71.24,76.12,9079408.0,677965100.0
2019-08-01,74.54,83.18,73.82,81.59,10008609.0,783860900.0
2019-08-02,78.84,91.74,78.84,86.24,12338863.0,1066049900.0
2019-08-05,88.24,103.54,88.24,103.54,12701325.0,1252076500.0
2019-08-06,103.54,104.24,83.04,88.14,14708122.0,1462280600.0
2019-08-07,90.74,90.97,81.84,87.26,7947809.0,694430700.0000001
2019-08-08,86.04,89.66,80.74,81.29,6081276.0,515139600.0
2019-08-09,81.04,82.03,76.54,77.74,5678558.0,449933700.0
2019-08-12,78.24,78.69,74.44,76.42,4226562.0,324400900.0
2019-08-13,76.74,80.51,76.24,80.42,5848582.0,460183200.0
2019-08-14,83.03,83.04,79.74,80.54,5522703.0,450032700.0
2019-08-15,77.74,83.09,76.77,82.07,5678994.0,460168100.0
2019-08-16,82.74,84.54,80.35,81.01,5181977.0,428502300.00000006
2019-08-19,79.74,80.74,76.26,78.54,4887276.0,384422700.0
2019-08-20,79.71,79.72,76.94,77.25,3274400.0,258793000.0
2019-08-21,77.27,79.62,73.13,73.47,5778029.0,444636700.0
2019-08-22,72.24,73.29,69.74,71.1,4424045.0,317224500.0
2019-08-23,71.34,71.51,64.02,66.75,5101095.0,349784300.0
2019-08-26,66.89,68.73,65.85,68.73,3385563.0,229815700.0
2019-08-27,68.74,70.4,66.97,69.62,3429742.0,236438900.0
2019-08-28,68.93,71.01,67.04,67.04,3402485.0,236575100.0
2019-08-29,66.74,68.23,64.6,66.54,3332090.0,221570100.0
2019-08-30,66.62,68.54,65.7,66.9,2839427.0,191267300.0
2019-09-02,68.74,69.64,67.14,68.05,2806640.0,192428100.0
2019-09-03,67.71,73.35,67.16,72.04,4790477.0,342070600.0
2019-09-04,71.24,72.85,69.76,69.91,2948131.0,209715400.0
2019-09-05,70.12,70.91,69.29,69.77,2885501.0,202701400.0
2019-09-06,69.84,70.23,65.74,65.88,3317413.0,225585400.0
2019-09-09,66.25,67.09,65.74,66.28,1698597.0,113154500.0
2019-09-10,66.36,68.2,66.09,66.39,2062436.0,138697400.0
2019-09-11,66.4,70.15,66.07,67.81,3424903.0,235501400.0
