timestamps,open,high,low,close,volume,amount
2019-07-22,88.83,94.73,63.83,72.45,58330685.0,4564778800.0
2019-07-23,67.55,76.41,67.53,71.66,23906020.0,1777324300.0
2019-07-24,71.66,74.08,70.03,73.41,21608530.0,1610303299.9999998
2019-07-25,72.53,77.51,72.13,75.53,24626920.0,1910989400.0
2019-07-26,74.31,74.31,67.83,69.21,16831530.0,1240093700.0
2019-07-29,68.53,72.43,68.43,72.11,15233656.0,1125368100.0
2019-07-30,71.93,73.43,69.83,72.63,15434911.0,1150816900.0
2019-07-31,72.51,76.03,72.01,74.8,18836308.0,1452148299.9999998
2019-08-01,73.54,78.03,73.13,77.33,20986740.0,1640911000.0
2019-08-02,75.53,86.67,75.15,81.4,31803531.0,2655812000.0
2019-08-05,82.03,83.44,76.83,83.19,24370858.0,2044588200.0
2019-08-06,81.53,87.48,71.33,76.23,28829476.0,2467241700.0
2019-08-07,77.78,79.03,72.86,76.66,16459262.0,1291939700.0
2019-08-08,76.83,81.42,75.56,76.02,15390115.0,1240952600.0
2019-08-09,76.53,76.53,72.23,72.36,13224224.0,1009253300.0
2019-08-12,72.03,72.83,69.24,70.83,9888454.0,723614500.0
2019-08-13,70.43,71.95,69.89,71.52,8085744.0,594422000.0
2019-08-14,72.38,73.5,71.53,71.94,8136375.0,609671400.0
2019-08-15,69.93,71.95,69.54,71.64,6344409.0,465853000.0
2019-08-16,72.19,73.02,71.2,71.71,5962029.0,444653500.0
2019-08-19,72.13,73.99,71.05,73.29,9084341.0,681663500.0
2019-08-20,73.23,73.92,72.22,72.51,5811733.0,439009600.0
2019-08-21,72.22,72.41,67.66,68.23,10486912.0,755280800.0
2019-08-22,68.28,70.08,67.54,68.38,5979728.0,426840400.0
2019-08-23,68.52,68.85,64.19,64.87,10253197.0,701753600.0
2019-08-26,64.28,65.92,64.28,65.53,4618014.0,312624000.0
2019-08-27,66.15,67.03,65.35,66.59,5364052.0,368827800.0
2019-08-28,66.33,67.18,65.14,65.49,4318428.0,295643100.0
2019-08-29,65.5,68.86,64.53,68.22,8940314.0,623133900.0
2019-08-30,68.53,68.63,66.72,66.81,6456719.0,451210000.0
2019-09-02,67.53,68.18,65.98,67.73,5085739.0,354043000.0
2019-09-03,67.36,73.39,67.2,71.92,11570311.0,851613500.0
2019-09-04,71.53,73.28,70.78,71.46,6592636.0,490673100.0
2019-09-05,71.77,73.59,71.0,71.94,7574412.0,567674400.0
2019-09-06,72.27,73.39,69.3,69.63,6504305.0,479641800.0
2019-09-09,70.23,73.31,69.79,72.42,8946474.0,669319299.9999999
2019-09-10,72.45,74.53,71.51,72.23,7503136.0,566800700.0
2019-09-11,71.83,72.23,70.7,70.76,4694050.0,346206100.0
2019-09-12,70.91,71.41,68.19,68.48,6051890.0,433805800.0
2019-09-16,68.55,69.42,68.17,68.53,2701930.0,192314900.00000003
2019-09-17,68.53,69.11,66.34,66.52,3462527.0,241894500.0
2019-09-18,66.52,68.3,66.52,67.03,3110510.0,217062000.0
2019-09-19,66.86,69.02,66.85,67.82,4044468.0,285727300.0
2019-09-20,67.83,68.57,67.03,68.23,3287438.0,231037900.0
2019-09-23,67.53,68.53,66.43,67.92,3042553.0,212679000.0
2019-09-24,67.93,72.05,67.93,70.94,8742349.0,639821500.0
2019-09-25,70.43,70.93,67.77,67.79,4817713.0,344319500.0
2019-09-26,68.13,68.25,64.03,64.25,4915553.0,332861000.0
