date,open,high,low,close,amount
2019-08-27,23.39,25.74,23.39,24.68,99396500.0
2019-08-28,24.83,25.04,24.02,24.34,50590000.0
2019-08-29,24.33,24.34,23.35,23.53,52918000.0
2019-08-30,23.19,23.32,20.84,21.09,187804600.0
2019-09-02,21.05,22.54,20.85,22.17,111174100.0
2019-09-03,22.69,22.72,20.44,20.84,201007000.0
2019-09-04,20.66,21.11,20.4,20.89,109409900.0
2019-09-05,21.1,21.21,20.62,20.74,148054800.0
2019-09-06,20.84,21.02,20.46,20.6,93456200.00000001
2019-09-09,20.82,21.17,20.48,21.14,128532800.0
2019-09-10,21.14,21.69,20.99,21.62,145878600.0
2019-09-11,21.78,21.83,21.25,21.31,93898799.99999999
2019-09-12,21.44,21.56,21.27,21.37,70803100.0
2019-09-16,21.4,21.69,21.39,21.52,72821900.0
2019-09-17,21.47,21.49,20.28,20.41,115723900.0
2019-09-18,20.58,20.58,20.08,20.37,68718100.0
2019-09-19,20.37,20.53,20.09,20.53,41687000.0
2019-09-20,20.53,20.61,20.3,20.33,58788000.0
2019-09-23,20.33,20.39,19.64,19.75,66800400.0
2019-09-24,19.75,20.02,19.44,19.57,55982700.00000001
2019-09-25,19.46,19.54,18.85,18.94,79182500.0
2019-09-26,18.94,19.07,17.64,17.86,114957200.0
2019-09-27,17.94,18.03,17.75,17.79,70427200.0
2019-09-30,17.87,18.42,17.84,17.84,50902200.0
2019-10-08,17.94,18.46,17.84,18.03,54741600.0
2019-10-09,17.84,18.01,17.45,18.01,39596900.0
2019-10-10,18.05,18.24,17.92,18.2,40593500.0
2019-10-11,18.2,18.26,17.77,17.95,57637600.0
2019-10-14,18.19,18.38,18.1,18.34,64035500.0
2019-10-15,18.32,18.32,17.83,17.91,50626400.0
2019-10-16,17.92,18.03,17.45,17.56,44788800.0
2019-10-17,17.46,17.66,17.25,17.33,40219500.0
2019-10-18,17.47,19.48,17.39,19.48,172542900.0
2019-10-21,20.44,21.34,19.59,19.77,318443400.0
2019-10-22,19.39,20.47,19.07,20.04,183965400.0
2019-10-23,20.04,20.1,19.12,19.26,132276800.0
2019-10-24,19.1,19.33,18.65,18.85,101904400.0
2019-10-25,18.84,18.9,18.4,18.77,84489700.0
2019-10-28,18.7,19.27,18.46,19.17,100618100.0
2019-10-29,19.04,19.04,17.9,18.24,108543300.0
2019-10-30,17.0,17.32,16.05,16.35,156181600.0
2019-10-31,16.69,16.69,15.68,15.8,102916000.0
2019-11-01,15.8,16.09,15.2,15.96,67948400.0
2019-11-04,16.04,16.22,15.68,15.69,62453400.0
2019-11-05,15.78,16.09,15.24,15.94,89413799.99999999
2019-11-06,15.94,15.95,15.54,15.69,47919900.0
2019-11-07,15.63,15.94,15.45,15.84,34501000.0
2019-11-08,16.08,16.08,15.6,15.74,44560200.00000001
2019-11-11,15.95,15.95,15.26,15.35,47066600.0
2019-11-12,15.41,15.43,14.75,15.08,49693900.0
2019-11-13,15.08,15.08,14.65,14.72,41289300.0
2019-11-14,14.78,15.19,14.73,15.06,45511400.0
2019-11-15,15.22,15.22,14.43,14.44,46016800.0
2019-11-18,14.58,15.19,14.36,14.86,47580700.0
2019-11-19,14.81,15.34,14.79,15.2,62579100.0
2019-11-20,15.24,15.33,14.99,15.05,44271400.0
2019-11-21,14.94,15.17,14.66,15.15,36835200.0
2019-11-22,15.19,16.49,15.1,15.57,109218799.99999999
2019-11-25,15.34,15.54,14.9,15.04,45487400.0
2019-11-26,15.05,15.17,14.83,14.89,21980700.0
2019-11-27,14.91,15.29,14.69,15.14,38741600.0
2019-11-28,14.94,15.16,14.76,14.86,28234300.0
2019-11-29,14.84,14.98,14.73,14.89,22781400.0
2019-12-02,14.89,15.12,14.75,14.77,20306200.0
2019-12-03,14.78,14.92,14.65,14.91,21434800.0
2019-12-04,14.74,14.89,14.72,14.81,20159300.0
2019-12-05,15.07,15.18,14.9,15.07,39202600.0
2019-12-06,15.22,16.72,15.22,16.07,159158600.0
2019-12-09,15.72,16.02,15.52,15.82,65780200.00000001
2019-12-10,15.74,15.82,15.48,15.78,45587500.0
2019-12-11,15.81,16.36,15.77,16.26,94802800.0
2019-12-12,16.12,16.49,15.85,15.89,69503300.0
2019-12-13,16.06,16.62,16.04,16.32,117470000.0
2019-12-16,16.49,16.6,16.15,16.5,101818000.0
2019-12-17,16.39,16.68,16.36,16.39,102767400.0
2019-12-18,16.52,17.83,16.52,17.34,247832800.0
2019-12-19,17.15,17.6,16.84,17.29,179334600.0
2019-12-20,17.24,17.24,16.73,16.95,97588100.0
2019-12-23,16.75,16.97,15.95,16.04,80382100.0
2019-12-24,16.15,16.28,15.92,16.19,54521700.0
2019-12-25,16.15,16.54,16.07,16.23,54495500.0
2019-12-26,16.47,16.47,16.18,16.37,37242900.0
2019-12-27,16.41,16.53,16.07,16.09,62316100.0
2019-12-30,16.08,16.24,15.66,16.15,45823100.00000001
2019-12-31,16.15,16.28,15.94,16.13,40324800.0
2020-01-02,16.29,17.04,16.27,16.87,87152400.0
2020-01-03,16.94,17.29,16.77,16.99,76564700.0
2020-01-06,16.99,17.72,16.77,17.7,122772400.0
2020-01-07,17.58,17.92,17.5,17.75,79814500.0
2020-01-08,17.45,18.18,17.34,17.44,121749800.0
2020-01-09,17.58,18.01,17.58,17.66,78245100.0
2020-01-10,17.54,17.89,17.54,17.67,59093300.0
2020-01-13,17.6,17.96,17.36,17.82,54403500.0
2020-01-14,17.81,18.71,17.81,18.41,124141100.0
2020-01-15,18.44,18.58,17.89,18.32,66873700.0
2020-01-16,18.18,18.73,18.15,18.26,54653900.0
2020-01-17,18.34,18.47,17.9,18.13,49098200.0
2020-01-20,17.92,18.23,17.35,18.09,60538500.0
2020-01-21,18.07,18.52,17.57,18.24,73762000.0
2020-01-22,18.33,18.34,17.54,18.31,82815800.0
2020-01-23,18.04,18.14,16.91,17.94,96409900.0
2020-02-03,15.73,16.05,15.73,15.73,27082199.999999996
2020-02-04,14.74,16.01,14.74,15.74,110345000.0
2020-02-05,15.82,17.54,15.6,17.39,107909800.0
2020-02-06,18.1,19.55,17.61,19.55,302826200.0
2020-02-07,20.84,20.84,19.24,20.04,231109000.0
2020-02-10,20.84,21.6,19.69,21.24,250700000.0
2020-02-11,20.87,21.13,19.84,20.29,187427000.0
2020-02-12,20.53,21.3,20.08,20.92,135177800.0
2020-02-13,21.1,22.69,20.85,21.6,205879300.0
2020-02-14,21.34,22.11,20.54,21.09,136527300.0
2020-02-17,21.5,21.51,20.59,21.15,126976800.0
2020-02-18,21.15,21.91,21.02,21.39,140610200.0
2020-02-19,21.72,23.59,21.1,23.0,238104100.0
2020-02-20,23.29,23.84,21.92,23.84,237746699.99999997
2020-02-21,23.6,23.61,22.49,22.83,233947100.0
2020-02-24,22.04,22.29,20.84,21.43,226226500.0
2020-02-25,21.13,22.44,20.43,22.38,195999900.00000003
2020-02-26,21.73,22.13,20.93,20.97,112785300.0
2020-02-27,20.97,21.45,20.59,21.08,67829400.0
2020-02-28,20.54,20.78,18.86,18.89,108846900.0
2020-03-02,19.29,19.71,19.29,19.48,80330900.0
2020-03-03,19.7,20.33,19.19,19.54,80310900.0
2020-03-04,19.54,19.72,18.85,19.31,74649600.0
2020-03-05,19.54,20.64,19.31,20.29,132082900.00000001
2020-03-06,19.83,21.07,19.64,20.57,131172000.0
2020-03-09,19.94,20.3,18.99,18.99,85141200.00000001
2020-03-10,18.74,20.02,18.66,19.79,82429599.99999999
2020-03-11,19.84,20.13,19.41,19.46,78855700.0
2020-03-12,19.05,19.57,19.05,19.44,59633700.0
2020-03-13,18.64,19.02,17.47,18.42,102363200.0
2020-03-16,18.64,18.65,16.85,16.99,72973200.0
2020-03-17,17.2,17.63,16.03,16.84,59660900.0
2020-03-18,17.04,17.29,16.2,16.24,87285500.0
2020-03-19,16.18,16.36,15.46,15.95,88074599.99999999
2020-03-20,16.12,16.21,15.69,15.95,60975600.00000001
2020-03-23,15.49,15.82,14.29,14.5,79531800.0
2020-03-24,14.63,16.25,14.62,15.16,103402900.00000001
2020-03-25,15.53,15.72,15.19,15.54,73606800.0
2020-03-26,15.35,15.74,15.01,15.5,48110700.0
2020-03-27,15.8,16.83,15.76,15.89,115522200.0
2020-03-30,15.59,15.78,14.89,15.02,73308800.0
2020-03-31,15.38,15.5,14.89,15.11,47726100.0
2020-04-01,15.25,15.52,14.94,15.03,38867600.0
2020-04-02,14.93,15.49,14.84,15.4,49761500.0
2020-04-03,15.44,15.44,14.9,15.0,42405300.0
2020-04-07,15.31,16.04,15.3,15.96,80963300.0
2020-04-08,15.76,15.96,15.59,15.74,60999300.0
2020-04-09,16.0,16.02,15.7,15.75,33123400.0
2020-04-10,15.69,16.04,15.25,15.28,43041899.99999999
2020-04-13,15.05,15.28,14.81,14.9,35086000.0
2020-04-14,15.04,15.1,14.66,14.83,79028900.0
2020-04-15,14.86,14.9,14.46,14.62,65251800.0
2020-04-16,14.44,14.99,14.4,14.95,54868200.0
2020-04-17,15.03,16.04,15.01,15.46,109081900.0
2020-04-20,15.7,15.79,15.32,15.67,52061600.0
2020-04-21,15.74,15.74,15.26,15.45,39039600.0
2020-04-22,15.42,15.7,15.26,15.65,32823700.0
2020-04-23,15.66,15.7,15.38,15.4,27430900.0
2020-04-24,15.4,15.58,15.11,15.19,24395800.0
2020-04-27,15.29,15.42,14.9,14.96,28514000.0
2020-04-28,14.88,15.02,13.74,14.38,66528300.0
2020-04-29,14.38,14.7,14.24,14.39,22510200.0
2020-04-30,14.49,15.33,14.49,15.31,53755700.0
2020-05-06,15.16,16.48,14.95,16.18,97476200.00000001
2020-05-07,15.88,16.08,15.44,15.47,88442600.0
2020-05-08,15.59,16.21,15.5,16.14,82801900.0
2020-05-11,16.14,17.64,16.14,17.11,170526200.0
2020-05-12,16.94,17.02,16.42,16.77,83242200.0
2020-05-13,16.68,17.29,16.45,17.09,77098900.0
2020-05-14,16.99,18.85,16.86,18.02,147869500.0
2020-05-15,18.19,19.51,18.02,19.28,168999400.0
2020-05-18,19.33,19.72,18.24,18.44,146475300.0
2020-05-19,18.78,20.7,18.65,20.7,212905300.0
2020-05-20,21.69,22.53,20.76,21.93,336256200.0
2020-05-21,21.89,22.43,21.19,21.79,163766900.0
2020-05-22,21.71,21.94,20.63,21.16,150647700.0
2020-05-25,21.05,21.98,20.88,21.19,134616600.0
2020-05-26,21.46,23.04,21.34,22.21,206075400.0
2020-05-27,22.33,22.73,21.66,22.26,110941800.0
2020-05-28,21.97,22.13,21.3,22.0,118607600.0
2020-05-29,21.86,24.08,21.55,23.51,209221500.0
2020-06-01,23.73,25.81,23.73,25.12,266130400.0
2020-06-02,25.23,26.03,24.66,25.04,206646400.0
2020-06-03,25.18,25.33,24.64,25.04,117212300.0
2020-06-04,25.23,25.6,24.79,25.2,152620700.0
2020-06-05,24.75,25.15,23.84,24.52,213570800.00000003
2020-06-08,24.83,25.59,24.2,24.6,203959300.0
2020-06-09,24.98,24.98,24.06,24.57,150522800.0
2020-06-10,25.06,25.06,23.99,24.59,81024200.0
2020-06-11,24.52,25.04,23.66,24.02,180767000.0
2020-06-12,22.94,24.32,22.67,23.92,145803500.0
2020-06-15,24.35,24.5,23.39,23.61,103860500.0
2020-06-16,24.04,24.32,23.56,23.69,94589000.0
2020-06-17,23.94,24.92,23.17,24.3,156569500.0
2020-06-18,24.36,24.77,23.31,24.09,127182200.0
2020-06-19,23.78,26.92,23.67,26.92,192395300.0
2020-06-22,26.92,27.24,25.99,26.09,224067200.0
2020-06-23,26.4,26.52,25.49,26.09,140025900.0
2020-06-24,26.14,27.34,25.7,27.33,178540300.0
2020-06-29,26.84,26.94,25.74,26.24,129925900.0
2020-06-30,26.45,26.92,25.96,26.05,77962800.0
2020-07-01,26.23,28.22,25.89,27.3,148546400.0
2020-07-02,27.35,28.07,27.04,27.78,116862400.0
2020-07-03,28.05,28.21,27.35,27.63,122616600.0
2020-07-06,27.94,27.94,26.94,27.54,180934400.0
2020-07-07,27.61,29.28,27.39,28.84,191371900.0
2020-07-08,28.34,29.04,26.58,27.84,253232700.0
2020-07-09,27.44,28.79,26.84,28.38,172881800.0
2020-07-10,28.11,28.8,27.85,28.02,125150700.0
2020-07-13,28.64,29.19,27.9,28.85,153204700.0
2020-07-14,29.13,29.13,27.1,27.78,146839300.0
2020-07-15,27.78,28.13,26.93,27.09,96748000.0
2020-07-16,27.39,27.97,24.96,25.04,141704700.0
2020-07-17,25.07,26.34,24.36,25.04,142689600.0
2020-07-20,25.34,25.54,24.13,24.84,166232100.0
2020-07-21,24.84,26.64,24.73,25.53,155572000.0
2020-07-22,25.49,26.12,25.14,25.37,114421900.0
2020-07-23,25.32,25.72,24.37,25.06,94101600.0
2020-07-24,25.23,26.04,23.89,23.94,191214100.0
2020-07-27,23.95,25.33,23.34,25.02,185550500.0
2020-07-28,25.17,25.7,24.64,25.34,89344100.0
2020-07-29,25.14,26.58,24.89,26.56,148654800.0
2020-07-30,27.19,27.5,25.75,26.59,170569900.00000003
2020-07-31,26.54,28.04,26.35,27.44,139035600.0
2020-08-03,28.04,28.61,27.35,28.37,103358799.99999999
2020-08-04,28.62,30.03,28.18,28.73,138175800.0
2020-08-05,28.71,32.02,28.36,32.02,172115099.99999997
2020-08-06,33.54,33.54,30.81,31.54,214461000.0
2020-08-07,31.84,34.81,31.64,34.74,294923900.0
2020-08-10,33.64,36.48,32.35,35.28,281228500.0
2020-08-11,34.84,36.02,33.68,34.08,169874900.00000003
2020-08-12,33.84,34.83,32.14,33.04,209847900.0
2020-08-13,33.34,36.14,32.84,34.65,191751900.0
2020-08-14,34.4,35.12,33.56,34.76,105633900.0
2020-08-17,35.12,36.24,34.28,35.45,111891000.0
2020-08-18,36.04,36.23,34.06,35.42,98654500.0
2020-08-19,36.03,36.42,34.42,34.42,130150000.0
2020-08-20,33.61,36.07,33.09,33.57,274773800.0
2020-08-21,34.54,35.83,33.84,34.24,318190400.0
2020-08-24,34.69,35.63,33.74,35.19,261029900.00000003
2020-08-25,35.18,35.33,33.1,33.97,233554300.0
2020-08-26,34.65,35.02,33.37,33.99,152617200.0
2020-08-27,34.82,36.48,33.64,36.22,204106900.0
2020-08-28,36.14,36.58,33.17,36.19,279692400.0
2020-08-31,35.04,36.03,34.24,34.41,229691600.0
2020-09-01,34.22,36.44,34.18,36.24,225409800.0
2020-09-02,36.24,38.03,34.64,37.44,254028000.0
2020-09-03,37.6,39.72,36.89,38.66,248607300.0
2020-09-04,37.84,39.79,37.54,38.72,137316700.0
2020-09-07,39.24,40.02,38.01,38.33,143278300.0
2020-09-08,37.98,38.84,36.84,38.57,134332000.0
2020-09-09,38.11,38.42,35.14,35.81,186773900.0
2020-09-10,36.05,36.64,34.84,35.48,134773700.0
2020-09-11,35.19,38.12,34.97,37.76,149648700.0
2020-09-14,38.46,39.92,37.44,38.94,131521900.0
2020-09-15,39.05,39.84,37.95,38.98,115493600.0
2020-09-16,38.8,39.38,37.84,39.2,101487700.0
2020-09-17,39.64,43.54,39.64,43.54,257973900.0
2020-09-18,44.77,47.12,44.35,45.94,321731400.0
2020-09-21,46.94,47.12,45.34,46.0,188760400.0
2020-09-22,46.0,46.59,45.07,45.58,157357700.0
2020-09-23,46.47,46.72,44.87,45.24,171373200.0
2020-09-24,45.71,45.72,44.34,44.74,89794400.0
2020-09-25,45.17,45.17,41.94,42.24,191857700.0
2020-09-28,42.84,43.31,41.24,41.77,216787000.0
2020-09-29,41.88,43.19,40.94,42.55,110346800.0
2020-09-30,42.58,43.59,41.65,42.13,110437700.0
2020-10-09,43.09,44.72,42.72,44.28,138262200.0
2020-10-12,44.28,44.57,42.6,43.23,178805000.0
2020-10-13,43.14,44.24,41.63,43.84,145033700.0
2020-10-14,43.34,46.08,42.84,45.24,224607900.0
2020-10-15,45.34,50.18,45.34,50.18,173919199.99999997
2020-10-16,48.76,51.62,47.64,50.33,286785600.0
2020-10-19,51.15,51.2,48.59,49.72,182026200.0
2020-10-20,49.84,52.14,49.4,52.04,124729300.0
2020-10-21,52.19,52.39,50.4,51.1,162575200.0
2020-10-22,51.24,51.24,48.84,49.92,94738700.00000001
2020-10-23,50.01,51.84,45.61,45.94,203107800.0
2020-10-26,47.74,50.95,46.15,50.95,178178400.0
2020-10-27,52.26,54.24,50.11,52.73,434464300.0
2020-10-28,52.64,56.58,52.16,55.64,451623399.99999994
2020-10-29,53.95,57.34,53.84,55.58,237316000.0
2020-10-30,58.26,60.17,55.94,58.44,308674600.0
2020-11-02,57.63,64.7,57.63,64.7,287298400.0
2020-11-03,66.84,68.84,63.68,65.04,547140200.0
2020-11-04,65.48,65.84,62.03,64.03,372557400.0
2020-11-05,64.62,67.68,63.35,66.64,403367500.0
2020-11-06,67.0,67.14,63.67,65.85,379027800.0
2020-11-09,66.55,68.94,64.1,64.82,402757400.0
2020-11-10,64.74,65.34,59.6,61.73,440498900.0
2020-11-11,61.64,63.64,60.32,61.59,282473300.0
2020-11-12,61.59,66.84,61.44,63.46,338960500.0
2020-11-13,65.17,65.49,62.5,63.99,225499400.0
2020-11-16,64.19,64.6,60.54,63.46,298845900.0
2020-11-17,63.88,64.31,60.68,63.71,300941700.0
2020-11-18,62.85,65.75,62.43,64.39,317615400.0
2020-11-19,63.84,69.26,62.43,69.04,469196800.0
2020-11-20,67.84,69.05,65.34,68.48,463979000.0
2020-11-23,67.52,68.72,65.57,65.64,302143500.0
2020-11-24,65.34,67.43,63.0,65.85,286109900.0
2020-11-25,65.83,67.09,64.54,65.04,250068300.00000003
2020-11-26,64.49,66.04,61.44,62.58,262796200.0
2020-11-27,61.16,62.64,60.72,61.58,211825400.0
2020-11-30,61.84,62.19,57.53,58.54,434075800.0
2020-12-01,58.68,61.6,58.19,60.85,263712400.00000003
2020-12-02,60.85,64.41,60.4,64.04,351536100.0
2020-12-03,63.7,64.03,60.44,62.84,294101100.0
2020-12-04,62.33,63.64,61.45,63.3,170935800.00000003
2020-12-07,63.19,64.94,61.5,63.04,264182400.00000003
2020-12-08,62.05,64.83,62.05,63.35,215517100.0
2020-12-09,64.15,65.79,63.23,63.68,269509200.0
2020-12-10,65.08,65.14,63.04,64.84,224850700.0
2020-12-11,63.81,68.34,63.59,63.95,303508400.0
2020-12-14,63.78,65.4,63.6,65.15,164969900.00000003
2020-12-15,64.85,67.01,64.02,65.84,232482800.0
2020-12-16,65.82,66.4,64.43,65.94,193129900.00000003
2020-12-17,66.03,70.84,65.04,68.76,426278200.0
2020-12-18,67.84,69.04,62.57,66.14,457283300.0
