date,open,high,low,close,amount
2019-01-02,1250.62,1251.23,1226.87,1228.77,37899531.39
2019-01-03,1226.75,1240.29,1213.87,1214.5,46874281.68
2019-01-04,1203.67,1246.39,1201.81,1245.16,57771140.8
2019-01-07,1250.4,1270.36,1244.82,1268.06,63864037.42
2019-01-08,1262.2,1270.43,1258.57,1263.51,59502582.63
2019-01-09,1263.73,1285.31,1258.62,1262.52,67379457.35
2019-01-10,1262.11,1270.66,1255.75,1258.99,60079139.42
2019-01-11,1260.0,1266.67,1252.3,1261.56,57687061.04
2019-01-14,1263.02,1264.04,1243.53,1246.0,56699158.39
2019-01-15,1243.94,1267.65,1238.59,1266.28,58126895.07
2019-01-16,1267.14,1277.27,1262.27,1267.31,55111235.77
2019-01-17,1267.82,1267.82,1251.15,1251.41,51818064.51
2019-01-18,1255.6,1270.0,1248.85,1269.51,50640530.04
2019-01-21,1271.39,1283.14,1266.8,1274.79,51088753.31
2019-01-22,1273.47,1273.47,1247.45,1252.24,47440492.23
2019-01-23,1250.83,1255.41,1244.94,1251.13,41704004.92
2019-01-24,1252.39,1272.49,1248.06,1265.16,50755540.4
2019-01-25,1266.63,1276.99,1261.41,1265.49,51347193.72
2019-01-28,1272.37,1279.82,1257.53,1259.74,51305174.78
2019-01-29,1259.8,1259.8,1229.48,1243.59,51543345.79
2019-01-30,1238.28,1248.96,1230.82,1230.82,41711934.48
2019-01-31,1231.0,1243.59,1220.95,1227.99,52366207.03
2019-02-01,1233.38,1272.19,1233.38,1271.28,46354210.17
2019-02-11,1275.22,1319.18,1274.73,1316.1,52224416.35
2019-02-12,1316.91,1336.14,1314.92,1332.27,58697467.19
2019-02-13,1335.16,1362.64,1333.11,1357.67,72372681.87
2019-02-14,1357.78,1369.78,1349.47,1361.94,67547726.6
2019-02-15,1360.76,1371.97,1355.78,1357.84,68019638.8
2019-02-18,1364.94,1413.77,1364.94,1413.6,91472143.05
2019-02-19,1419.04,1427.14,1391.57,1406.04,102824505.51
2019-02-20,1406.99,1417.89,1387.9,1408.38,85928762.27
2019-02-21,1405.52,1452.39,1401.77,1412.54,106419625.27
2019-02-22,1409.86,1456.31,1407.29,1456.3,98390321.29
2019-02-25,1487.3,1538.16,1481.17,1536.37,146336606.93
2019-02-26,1549.24,1581.83,1532.44,1546.99,154548729.08
2019-02-27,1544.16,1555.59,1503.68,1520.42,122573201.85
2019-02-28,1522.63,1549.33,1519.76,1535.68,98043519.52
2019-03-01,1558.9,1568.32,1532.45,1567.87,93850278.86
2019-03-04,1596.55,1651.01,1593.26,1619.71,139956931.87
2019-03-05,1615.59,1676.57,1613.5,1676.57,141562275.99
2019-03-06,1684.97,1704.1,1661.01,1700.5,162408735.38
2019-03-07,1699.6,1719.15,1666.37,1692.42,164515686.98
2019-03-08,1647.85,1718.38,1635.45,1654.49,170862330.45
2019-03-11,1673.41,1728.33,1656.14,1727.8,148764384.62
2019-03-12,1733.43,1789.16,1733.43,1773.43,175565483.44
2019-03-13,1769.55,1769.55,1682.36,1693.86,152889685.56
2019-03-14,1676.61,1700.52,1628.64,1650.19,118466693.39
2019-03-15,1667.78,1685.08,1642.7,1662.62,98734441.27
2019-03-18,1671.28,1707.06,1652.88,1707.06,95332936.19
2019-03-19,1706.19,1730.35,1693.54,1708.87,98553411.9
2019-03-20,1701.73,1705.59,1654.3,1687.9,100299384.99
2019-03-21,1683.55,1716.44,1677.66,1703.86,117792895.5
2019-03-22,1703.97,1703.97,1660.33,1693.87,100370135.07
2019-03-25,1662.76,1695.09,1658.45,1668.84,104375725.51
2019-03-26,1680.78,1684.36,1627.23,1630.19,104600710.39
2019-03-27,1640.21,1645.56,1616.6,1637.77,87928097.11
2019-03-28,1632.04,1659.94,1624.01,1626.82,86193706.04
2019-03-29,1633.38,1693.55,1628.74,1693.55,100114564.45
2019-04-01,1710.16,1766.37,1710.16,1760.89,121650996.69
2019-04-02,1771.69,1774.98,1747.44,1754.16,131529823.88
2019-04-03,1743.99,1769.76,1739.14,1768.18,111334596.98
2019-04-04,1780.28,1784.47,1761.05,1777.26,115917091.76
2019-04-08,1787.96,1792.03,1720.0,1739.66,119082024.32
2019-04-09,1734.18,1753.52,1721.32,1741.17,98511499.11
2019-04-10,1727.97,1740.85,1714.64,1726.64,116036255.37
2019-04-11,1727.22,1732.62,1688.1,1691.1,103545437.78
2019-04-12,1692.43,1702.35,1683.29,1695.73,83599278.0
2019-04-15,1721.64,1726.2,1666.65,1666.9,89210623.5
2019-04-16,1656.76,1697.53,1638.3,1697.53,95438650.07
2019-04-17,1699.19,1729.21,1697.97,1717.44,107376772.62
2019-04-18,1715.18,1719.96,1702.93,1704.55,99340776.25
2019-04-19,1704.72,1715.8,1692.49,1715.8,95607644.99
2019-04-22,1720.78,1723.56,1690.64,1697.51,102662459.83
2019-04-23,1695.27,1706.08,1677.73,1683.8,93033375.82
2019-04-24,1690.28,1721.42,1676.64,1718.85,86336153.49
2019-04-25,1709.83,1723.66,1669.24,1669.98,103488546.11
2019-04-26,1664.04,1682.46,1653.69,1657.82,82295686.9
2019-04-29,1658.19,1661.06,1611.22,1615.62,89788375.21
2019-04-30,1612.11,1634.71,1608.72,1623.78,67089716.53
2019-05-06,1551.72,1563.61,1487.45,1494.89,81031183.03
2019-05-07,1506.97,1523.66,1474.5,1504.16,71414081.61
2019-05-08,1469.24,1515.16,1465.09,1481.87,69212266.99
2019-05-09,1470.98,1491.38,1466.97,1469.48,62281924.63
2019-05-10,1489.19,1535.16,1463.19,1533.87,88878924.55
2019-05-13,1513.96,1523.88,1494.48,1503.06,68284178.6
2019-05-14,1492.9,1517.67,1491.44,1494.6,66451752.98
2019-05-15,1509.45,1533.73,1503.67,1528.69,70865256.38
2019-05-16,1528.63,1537.59,1515.61,1533.67,71206744.33
2019-05-17,1537.45,1537.45,1472.46,1478.75,85849562.96
2019-05-20,1478.2,1481.19,1450.28,1469.31,69790734.58
2019-05-21,1469.97,1504.21,1465.88,1493.72,71139761.91
2019-05-22,1493.66,1503.81,1477.46,1488.63,75104707.55
2019-05-23,1486.95,1486.95,1449.14,1451.25,79315305.18
2019-05-24,1452.04,1465.24,1437.93,1443.75,65014833.65
2019-05-27,1447.98,1496.79,1445.79,1491.95,74315057.41
2019-05-28,1497.12,1506.78,1483.76,1505.16,75525871.91
2019-05-29,1492.58,1507.18,1488.04,1497.89,66917693.57
2019-05-30,1494.35,1495.24,1466.83,1485.24,69812267.77
2019-05-31,1487.28,1498.24,1474.53,1483.66,65465278.6
2019-06-03,1489.43,1499.01,1466.27,1468.98,71768355.55
2019-06-04,1467.59,1476.21,1448.0,1456.27,63831588.86
2019-06-05,1471.95,1475.54,1448.99,1451.18,62980458.99
2019-06-06,1450.1,1450.1,1411.61,1416.06,62187252.44
2019-06-10,1422.34,1441.17,1410.57,1431.34,54225467.58
2019-06-11,1432.95,1488.93,1430.09,1487.35,83442255.98
2019-06-12,1481.42,1486.6,1467.54,1473.9,75916365.49
2019-06-13,1474.55,1485.72,1464.84,1479.83,75013262.76
2019-06-14,1478.53,1489.47,1451.66,1453.96,74768380.97
2019-06-17,1450.56,1459.21,1437.14,1442.35,56997685.65
2019-06-18,1443.65,1460.19,1437.04,1455.75,53789400.44
2019-06-19,1501.25,1504.41,1469.59,1469.99,77993089.65
2019-06-20,1469.81,1507.62,1463.82,1498.01,83670038.48
2019-06-21,1531.39,1534.49,1515.91,1523.81,103894653.0
2019-06-24,1526.7,1526.7,1507.69,1514.47,88485984.04
2019-06-25,1512.93,1512.93,1480.27,1498.47,83518680.59
2019-06-26,1490.56,1511.53,1487.76,1504.55,72317768.47
2019-06-27,1510.09,1529.72,1507.97,1525.24,82720017.65
2019-06-28,1523.79,1523.79,1501.63,1511.51,76333521.39
2019-07-01,1545.06,1568.4,1534.56,1568.16,95588571.81
2019-07-02,1565.99,1577.03,1560.6,1570.51,85373339.05
2019-07-03,1566.3,1566.3,1538.37,1544.36,71583163.48
2019-07-04,1548.56,1551.14,1525.29,1532.74,65887633.37
2019-07-05,1535.48,1551.94,1532.86,1547.74,56981127.19
2019-07-08,1547.6,1547.6,1495.23,1506.66,71985841.52
2019-07-09,1507.39,1521.71,1501.74,1517.79,51837661.25
2019-07-10,1521.95,1523.81,1504.66,1510.44,51291224.97
2019-07-11,1522.81,1531.64,1507.71,1514.2,53400624.51
2019-07-12,1517.04,1525.69,1506.7,1518.07,52203777.96
2019-07-15,1512.77,1556.05,1496.81,1547.47,71413141.39
2019-07-16,1545.34,1551.99,1538.62,1545.27,57055200.45
2019-07-17,1544.42,1563.05,1541.37,1550.22,62319513.42
2019-07-18,1542.43,1542.66,1524.48,1524.48,58632213.88
2019-07-19,1532.38,1552.74,1532.38,1541.98,54482721.07
2019-07-22,1545.91,1545.93,1511.52,1515.97,59460660.43
2019-07-23,1519.63,1535.04,1516.86,1534.93,48815543.04
2019-07-24,1539.23,1562.13,1538.67,1553.72,62182764.03
2019-07-25,1552.85,1567.33,1549.49,1566.08,58250038.86
2019-07-26,1562.2,1565.44,1552.39,1561.86,49682582.9
2019-07-29,1561.27,1566.74,1556.39,1566.52,49739310.95
2019-07-30,1568.16,1593.69,1566.6,1580.13,56056773.33
2019-07-31,1577.2,1578.75,1568.0,1570.39,49678391.55
2019-08-01,1562.53,1578.86,1561.2,1573.87,53238743.14
2019-08-02,1539.92,1559.12,1536.4,1556.74,61741259.93
2019-08-05,1552.35,1566.73,1531.37,1531.37,55998768.41
2019-08-06,1501.4,1517.68,1478.54,1507.91,74142424.26
