date,open,high,low,close,amount
2019-05-15,5002.61,5086.73,4999.34,5076.56,97463860.0
2019-05-16,5071.11,5118.44,5059.21,5108.36,104422166.0
2019-05-17,5112.24,5116.99,4923.67,4942.58,119071213.0
2019-05-20,4937.18,4947.75,4835.81,4923.56,95686497.0
2019-05-21,4917.34,5026.28,4904.82,5009.87,100837073.0
2019-05-22,5002.16,5018.11,4941.01,4976.39,94092709.0
2019-05-23,4955.25,4957.99,4860.19,4872.92,90563681.0
2019-05-24,4848.58,4892.46,4831.34,4841.76,77933436.0
2019-05-27,4848.64,4974.27,4824.14,4962.95,93076414.0
2019-05-28,4965.59,5002.25,4933.9,4955.49,90263989.0
2019-05-29,4943.57,4992.99,4930.43,4956.86,85876852.0
2019-05-30,4933.5,4933.85,4865.78,4926.4,94779602.0
2019-05-31,4923.92,4969.05,4902.74,4912.0,86716729.0
2019-06-03,4921.71,4942.07,4838.35,4853.82,98540830.0
2019-06-04,4847.66,4853.81,4768.04,4795.41,86751653.0
2019-06-05,4837.9,4850.8,4777.98,4783.82,81300165.0
2019-06-06,4776.49,4776.69,4668.54,4678.78,83416931.0
2019-06-10,4693.76,4750.54,4662.78,4725.26,73361381.0
2019-06-11,4730.81,4903.87,4728.48,4901.47,116811446.0
2019-06-12,4889.36,4917.09,4852.98,4863.49,107847561.0
2019-06-13,4855.54,4892.58,4831.52,4877.65,96172538.0
2019-06-14,4880.23,4893.93,4786.19,4795.53,102803894.0
2019-06-17,4796.12,4826.6,4779.64,4802.82,73361138.0
2019-06-18,4804.3,4825.63,4773.55,4797.15,66523897.0
2019-06-19,4902.96,4931.11,4856.9,4858.92,98274376.0
2019-06-20,4853.21,4987.6,4837.18,4954.73,119695961.0
2019-06-21,4973.59,5045.71,4973.59,5021.31,122814214.0
2019-06-24,5032.37,5038.48,4996.17,5024.2,99620157.0
2019-06-25,5020.2,5020.2,4910.2,4974.99,99202180.0
2019-06-26,4943.77,4991.13,4928.73,4962.59,70035687.0
2019-06-27,4974.99,5030.37,4972.67,5007.48,81631266.0
2019-06-28,5005.19,5005.19,4920.44,4950.48,77164628.0
2019-07-01,5044.66,5100.26,5016.24,5100.26,111630214.0
2019-07-02,5092.84,5102.41,5066.25,5084.41,97080637.0
2019-07-03,5074.71,5074.71,5021.9,5040.72,85358589.0
2019-07-04,5046.88,5068.0,5002.33,5025.02,80147189.0
2019-07-05,5026.33,5055.01,5001.52,5042.66,64904141.0
2019-07-08,5028.63,5028.63,4855.21,4870.78,91766077.0
2019-07-09,4868.48,4892.56,4838.94,4881.62,61012512.0
2019-07-10,4891.91,4896.04,4829.28,4843.86,60795192.0
2019-07-11,4867.68,4905.16,4821.55,4844.55,62628484.0
2019-07-12,4848.22,4874.32,4820.66,4861.57,61479398.0
2019-07-15,4850.89,4951.62,4787.91,4925.32,84594481.0
2019-07-16,4917.79,4940.23,4909.66,4932.05,68924962.0
2019-07-17,4930.65,4953.41,4914.49,4929.09,75361088.0
2019-07-18,4909.72,4909.72,4843.51,4844.11,72636158.0
2019-07-19,4861.21,4920.41,4861.2,4878.69,68597298.0
2019-07-22,4885.43,4886.4,4766.07,4776.57,72191578.0
2019-07-23,4778.05,4823.92,4778.05,4823.92,54729263.0
2019-07-24,4837.77,4898.81,4837.77,4873.03,69451383.0
2019-07-25,4873.17,4899.71,4861.77,4891.64,67384418.0
2019-07-26,4880.72,4902.09,4868.2,4898.11,59252777.0
2019-07-29,4897.65,4914.48,4872.54,4897.02,56581521.0
2019-07-30,4902.84,4961.02,4902.78,4922.92,71194127.0
2019-07-31,4914.04,4921.72,4892.56,4903.2,62754547.0
2019-08-01,4877.56,4900.09,4850.53,4870.47,64332504.0
2019-08-02,4773.43,4816.81,4756.4,4809.92,79002361.0
2019-08-05,4795.91,4838.76,4749.94,4751.98,71612542.0
2019-08-06,4665.84,4684.52,4558.06,4650.56,98667866.0
2019-08-07,4678.43,4686.73,4624.74,4626.36,67417406.0
2019-08-08,4641.87,4663.03,4636.24,4656.1,60077796.0
2019-08-09,4677.25,4690.65,4593.22,4600.35,64443337.0
2019-08-12,4608.12,4685.04,4591.66,4685.04,61946507.0
2019-08-13,4649.35,4667.71,4638.03,4658.39,58691317.0
2019-08-14,4713.5,4731.86,4677.13,4683.84,71148787.0
2019-08-15,4585.09,4709.36,4576.46,4706.55,78261611.0
2019-08-16,4702.14,4755.95,4696.92,4722.66,77542458.0
2019-08-19,4765.06,4875.04,4765.06,4875.04,106580926.0
2019-08-20,4878.67,4912.99,4864.82,4872.61,100202293.0
2019-08-21,4865.72,4896.29,4859.33,4882.72,84940790.0
2019-08-22,4894.36,4896.58,4851.97,4887.91,82238110.0
2019-08-23,4888.53,4902.78,4861.2,4887.9,82502528.0
2019-08-26,4799.48,4867.3,4793.84,4855.46,88453144.0
2019-08-27,4878.29,4976.58,4878.29,4936.12,108192637.0
2019-08-28,4929.89,4948.02,4910.6,4928.19,98994293.0
2019-08-29,4937.59,4954.96,4912.22,4934.18,96817996.0
2019-08-30,4963.28,4975.97,4862.58,4886.49,102451634.0
2019-09-02,4894.05,5020.26,4890.23,5008.3,108292930.0
2019-09-03,5019.4,5044.18,4999.89,5044.18,109090449.0
2019-09-04,5036.52,5093.27,5027.67,5093.27,122499224.0
2019-09-05,5119.57,5209.0,5119.43,5138.41,158947369.0
2019-09-06,5152.19,5167.48,5111.73,5154.64,112798576.0
2019-09-09,5202.71,5263.46,5171.85,5263.46,132941927.0
2019-09-10,5264.33,5264.33,5212.52,5245.31,131111547.0
2019-09-11,5262.49,5273.97,5206.97,5217.29,115603941.0
2019-09-12,5230.29,5255.79,5197.57,5242.61,96044226.0
2019-09-16,5263.3,5279.59,5228.29,5250.34,114136339.0
2019-09-17,5237.56,5237.56,5118.21,5140.45,114771435.0
2019-09-18,5148.06,5163.81,5119.61,5141.04,89555999.0
2019-09-19,5150.5,5191.67,5126.15,5191.67,88129311.0
2019-09-20,5198.73,5220.23,5180.08,5204.48,94186438.0
2019-09-23,5192.88,5192.88,5124.8,5171.48,94657680.0
2019-09-24,5168.12,5237.41,5159.33,5180.74,94527996.0
2019-09-25,5162.15,5162.15,5087.01,5087.01,92202920.0
2019-09-26,5099.52,5108.8,4970.24,4970.24,94670752.0
2019-09-27,4974.03,5033.19,4974.03,5005.63,74329833.0
2019-09-30,5009.14,5022.43,4940.9,4940.9,65785130.0
2019-10-08,4955.08,4994.44,4937.03,4941.76,66443425.0
2019-10-09,4926.21,4985.44,4904.32,4982.95,66505759.0
2019-10-10,4988.14,5049.22,4979.19,5046.36,73818154.0
2019-10-11,5057.81,5074.9,5012.38,5055.52,82786016.0
2019-10-14,5095.22,5151.69,5089.31,5131.13,103688878.0
2019-10-15,5115.25,5115.25,5057.28,5061.0,88321430.0
2019-10-16,5064.33,5086.97,5036.5,5038.36,78221408.0
2019-10-17,5039.27,5049.36,5017.47,5029.85,70514508.0
2019-10-18,5033.82,5056.56,4953.15,4961.81,82038850.0
2019-10-21,4956.79,4957.24,4906.36,4951.04,69899271.0
2019-10-22,4954.11,5011.01,4954.11,5005.55,65534982.0
2019-10-23,5009.36,5009.94,4955.06,4967.19,69036507.0
2019-10-24,4961.69,4972.76,4921.11,4958.25,64868443.0
2019-10-25,4953.33,5001.51,4922.08,4994.57,73158777.0
2019-10-28,5026.06,5084.69,5026.06,5084.47,102907395.0
2019-10-29,5080.93,5080.93,5007.71,5007.71,108706305.0
2019-10-30,4975.67,4984.4,4938.1,4947.9,85762155.0
2019-10-31,4950.03,4967.75,4911.38,4917.42,79582687.0
2019-11-01,4908.65,4967.05,4896.01,4962.35,74155656.0
2019-11-04,4974.36,5016.94,4974.36,4987.84,81278227.0
2019-11-05,4995.46,5041.24,4972.72,5025.3,85072951.0
2019-11-06,5022.11,5027.79,4955.83,4974.73,83216275.0
2019-11-07,4970.53,5020.22,4960.84,5007.07,72092198.0
2019-11-08,5036.66,5051.56,4985.95,4988.29,79096556.0
2019-11-11,4961.19,4961.19,4868.43,4876.16,77096401.0
2019-11-12,4878.97,4887.3,4823.43,4881.61,68785493.0
2019-11-13,4878.97,4888.19,4853.59,4875.54,60606408.0
2019-11-14,4875.25,4925.44,4871.56,4912.11,63910112.0
2019-11-15,4910.21,4936.98,4868.44,4868.44,70076404.0
2019-11-18,4862.28,4901.0,4851.39,4892.46,63965372.0
2019-11-19,4892.34,4975.11,4890.76,4975.11,72363369.0
2019-11-20,4975.76,4991.7,4941.91,4946.28,78998277.0
2019-11-21,4929.85,4963.09,4919.59,4945.72,66167513.0
2019-11-22,4954.31,5018.06,4876.81,4904.08,88027695.0
2019-11-25,4905.0,4915.35,4853.84,4901.5,86347265.0
2019-11-26,4906.43,4920.68,4882.16,4882.16,81259730.0
2019-11-27,4881.4,4935.63,4872.3,4904.26,72646940.0
2019-11-28,4897.65,4916.8,4878.01,4889.26,59672314.0
2019-11-29,4888.35,4909.41,4850.59,4894.94,61395620.0
2019-12-02,4897.63,4930.59,4889.32,4905.42,63150159.0
2019-12-03,4889.41,4926.45,4863.66,4926.45,60345525.0
2019-12-04,4902.49,4935.57,4901.04,4920.67,63496450.0
2019-12-05,4927.78,4978.99,4923.11,4967.6,74077104.0
2019-12-06,4968.04,5010.51,4954.79,5010.51,73705957.0
2019-12-09,5020.22,5040.24,5005.84,5024.6,88486415.0
2019-12-10,5012.47,5054.31,4998.15,5049.05,82936330.0
2019-12-11,5044.94,5052.35,5007.56,5027.28,86011038.0
2019-12-12,5025.49,5044.2,5008.37,5012.0,80055439.0
2019-12-13,5047.9,5082.76,5029.88,5073.69,99979184.0
2019-12-16,5095.35,5166.04,5081.91,5166.04,116522533.0
2019-12-17,5167.23,5257.83,5161.15,5236.06,150219142.0
2019-12-18,5235.48,5267.41,5221.7,5235.13,129264398.0
2019-12-19,5236.92,5255.17,5215.88,5241.74,113666294.0
2019-12-20,5244.21,5258.01,5182.06,5184.68,117998472.0
2019-12-23,5161.28,5188.85,5079.44,5084.35,105652530.0
2019-12-24,5098.81,5165.16,5092.91,5162.07,85451916.0
2019-12-25,5157.37,5195.87,5153.51,5183.1,95918676.0
2019-12-26,5181.38,5219.14,5171.44,5219.14,95625533.0
2019-12-27,5223.47,5252.79,5175.85,5179.19,126259628.0
2019-12-30,5160.31,5242.12,5119.86,5241.94,116869456.0
2019-12-31,5239.91,5269.87,5228.17,5267.66,103889658.0
2020-01-02,5306.67,5374.91,5288.17,5366.14,145894405.0
2020-01-03,5376.03,5395.26,5351.8,5380.64,128452021.0
2020-01-06,5365.22,5481.55,5355.02,5434.85,159587414.0
2020-01-07,5441.9,5499.84,5440.69,5499.84,144142722.0
2020-01-08,5481.98,5500.16,5409.57,5423.8,155406847.0
2020-01-09,5465.86,5497.54,5457.35,5497.54,132431667.0
2020-01-10,5511.67,5516.09,5455.25,5480.23,113819821.0
2020-01-13,5478.32,5559.63,5447.73,5559.63,118076181.0
2020-01-14,5576.63,5583.72,5539.9,5542.33,129811383.0
2020-01-15,5532.96,5545.1,5492.65,5530.03,112425020.0
2020-01-16,5539.42,5559.02,5514.69,5527.67,111897276.0
2020-01-17,5539.72,5555.41,5499.47,5510.05,104949329.0
2020-01-20,5523.01,5587.54,5500.59,5587.54,115403001.0
2020-01-21,5581.01,5581.98,5515.19,5523.94,124604808.0
2020-01-22,5502.59,5597.99,5440.2,5575.51,123474770.0
2020-01-23,5521.79,5558.43,5326.93,5377.74,145773071.0
2020-02-03,4896.89,4960.75,4896.89,4910.9,81777084.0
2020-02-04,4736.12,5013.77,4736.12,4996.47,189672279.0
2020-02-05,5035.41,5178.44,5026.41,5123.96,171095339.0
2020-02-06,5128.19,5299.18,5100.48,5282.89,185957456.0
2020-02-07,5287.27,5329.36,5226.7,5327.04,191147642.0
2020-02-10,5322.01,5389.04,5301.41,5388.44,176703282.0
2020-02-11,5390.53,5396.96,5323.76,5361.28,152508177.0
2020-02-12,5345.52,5461.67,5340.49,5459.95,151041473.0
2020-02-13,5456.66,5482.79,5397.23,5412.84,158202642.0
2020-02-14,5407.47,5474.47,5375.93,5420.8,145346496.0
2020-02-17,5454.46,5594.44,5454.46,5594.44,174636657.0
2020-02-18,5607.84,5660.81,5577.9,5660.81,185098701.0
2020-02-19,5654.18,5678.82,5601.39,5603.26,185642085.0
2020-02-20,5619.52,5712.18,5580.07,5706.71,192076026.0
2020-02-21,5704.84,5822.4,5700.95,5784.03,207236239.0
2020-02-24,5784.58,5884.14,5754.68,5865.47,218098962.0
2020-02-25,5745.62,5912.27,5643.88,5897.72,267366678.0
2020-02-26,5824.05,5885.27,5724.5,5743.39,266375080.0
2020-02-27,5770.22,5829.04,5689.54,5753.73,204694875.0
2020-02-28,5558.42,5641.77,5438.85,5451.29,224306709.0
2020-03-02,5516.44,5683.24,5505.27,5656.42,199511612.0
2020-03-03,5756.79,5832.35,5658.12,5710.02,226325494.0
2020-03-04,5670.5,5719.18,5603.93,5716.51,185133098.0
2020-03-05,5795.25,5811.21,5732.17,5801.12,217232221.0
2020-03-06,5737.1,5802.63,5723.73,5763.86,185297147.0
2020-03-09,5668.64,5699.92,5525.82,5525.82,218538089.0
2020-03-10,5459.17,5675.88,5423.43,5675.11,208402877.0
2020-03-11,5692.72,5708.92,5589.53,5589.53,187750912.0
2020-03-12,5507.32,5549.35,5446.79,5493.88,158753157.0
2020-03-13,5225.51,5507.39,5224.73,5457.2,195266659.0
2020-03-16,5496.89,5496.89,5183.34,5200.11,186849952.0
2020-03-17,5245.52,5300.56,5052.65,5212.06,159137878.0
2020-03-18,5257.94,5333.12,5119.47,5119.47,164286604.0
2020-03-19,5119.94,5185.09,5020.44,5157.82,154593702.0
2020-03-20,5217.49,5225.03,5129.07,5219.28,127513289.0
2020-03-23,5079.36,5129.14,4981.67,4998.91,138684745.0
2020-03-24,5089.15,5118.04,4963.29,5096.04,140787705.0
2020-03-25,5200.78,5229.22,5160.39,5217.42,146881070.0
2020-03-26,5180.47,5227.47,5157.15,5166.11,125652450.0
2020-03-27,5222.85,5227.79,5134.49,5137.34,117045073.0
2020-03-30,5073.7,5074.63,4974.32,5027.49,123981316.0
2020-03-31,5073.52,5090.57,5030.57,5041.45,111605612.0
2020-04-01,5029.58,5108.17,5007.71,5019.22,112154111.0
2020-04-02,4998.63,5147.2,4998.11,5147.2,113351078.0
2020-04-03,5143.52,5161.57,5085.09,5107.04,109478978.0
2020-04-07,5202.55,5273.09,5197.58,5267.07,145109452.0
2020-04-08,5243.16,5291.42,5232.62,5271.8,137786254.0
2020-04-09,5301.27,5336.12,5289.38,5322.46,125098462.0
2020-04-10,5321.79,5321.79,5197.98,5208.51,123816388.0
2020-04-13,5176.44,5198.37,5140.85,5169.18,98180993.0
2020-04-14,5197.17,5288.59,5189.82,5288.59,110188244.0
2020-04-15,5291.97,5320.58,5264.01,5268.75,122477400.0
2020-04-16,5245.92,5328.12,5238.43,5316.97,120742193.0
2020-04-17,5354.98,5377.15,5309.58,5318.45,136969833.0
2020-04-20,5329.87,5381.79,5311.2,5381.79,120642182.0
2020-04-21,5358.6,5358.6,5287.66,5343.88,130744426.0
2020-04-22,5304.73,5388.21,5296.26,5387.62,123597006.0
2020-04-23,5402.65,5407.49,5354.94,5357.79,144618302.0
2020-04-24,5350.54,5354.76,5258.57,5273.55,131383367.0
2020-04-27,5278.98,5314.41,5249.31,5265.72,117132427.0
2020-04-28,5268.13,5273.26,5102.06,5227.85,140824910.0
2020-04-29,5203.71,5269.73,5201.47,5226.81,105926849.0
2020-04-30,5261.05,5368.89,5261.05,5353.86,133036686.0
2020-05-06,5320.94,5451.46,5318.44,5451.32,141679050.0
2020-05-07,5454.25,5473.77,5425.8,5445.75,140146354.0
2020-05-08,5474.87,5527.09,5467.65,5507.7,136318622.0
2020-05-11,5529.11,5547.94,5466.62,5496.19,129851985.0
2020-05-12,5494.07,5519.29,5441.7,5512.46,115943677.0
2020-05-13,5495.9,5546.55,5483.99,5536.28,107895822.0
2020-05-14,5513.08,5528.09,5485.02,5487.11,119197701.0
2020-05-15,5510.15,5543.93,5486.26,5507.93,112651511.0
2020-05-18,5522.72,5528.78,5454.96,5478.82,133654664.0
2020-05-19,5515.03,5548.22,5504.23,5547.88,112008860.0
2020-05-20,5545.04,5547.17,5473.79,5489.7,123491264.0
2020-05-21,5508.2,5511.23,5415.6,5426.17,114559108.0
2020-05-22,5421.73,5421.89,5307.3,5328.23,106415711.0
2020-05-25,5323.97,5344.28,5293.23,5316.6,84385681.0
2020-05-26,5341.11,5421.9,5341.08,5420.21,90969008.0
2020-05-27,5426.56,5426.56,5358.47,5369.5,103960371.0
2020-05-28,5367.27,5390.14,5290.29,5361.17,102524251.0
2020-05-29,5349.57,5416.66,5336.07,5406.34,105003250.0
2020-06-01,5446.29,5576.65,5446.29,5569.48,141697582.0
2020-06-02,5595.36,5596.44,5544.19,5566.44,139029103.0
2020-06-03,5583.7,5618.29,5567.07,5572.31,138345519.0
2020-06-04,5589.34,5597.26,5549.36,5576.75,120778465.0
2020-06-05,5585.16,5592.35,5542.87,5585.42,112253897.0
2020-06-08,5618.38,5627.19,5567.21,5575.3,119446190.0
2020-06-09,5582.14,5616.04,5560.14,5610.38,114870929.0
2020-06-10,5611.66,5616.61,5581.92,5615.24,108368097.0
2020-06-11,5618.64,5673.31,5567.54,5589.1,127515454.0
2020-06-12,5483.78,5620.21,5479.27,5591.49,129545465.0
2020-06-15,5605.88,5661.97,5590.64,5590.64,145359776.0
2020-06-16,5633.26,5695.3,5624.86,5695.3,133951703.0
2020-06-17,5708.69,5735.42,5685.62,5735.42,146837518.0
2020-06-18,5738.03,5744.45,5705.29,5734.4,158154366.0
2020-06-19,5733.43,5796.36,5727.62,5787.15,141768098.0
2020-06-22,5793.79,5815.39,5770.81,5784.03,145392349.0
2020-06-23,5783.12,5809.28,5755.4,5804.34,125748127.0
2020-06-24,5808.54,5824.31,5773.29,5789.09,110241436.0
2020-06-29,5774.46,5789.16,5740.26,5762.44,117761151.0
2020-06-30,5790.06,5875.33,5788.21,5864.42,115350324.0
2020-07-01,5884.54,5885.87,5814.76,5881.89,142832982.0
2020-07-02,5880.88,5979.99,5858.57,5975.28,201181380.0
2020-07-03,5990.0,6052.52,5968.07,6051.51,226826818.0
2020-07-06,6095.96,6318.31,6095.96,6299.86,302376489.0
2020-07-07,6368.31,6480.03,6300.24,6380.03,325865425.0
2020-07-08,6378.95,6541.44,6352.37,6535.42,288847389.0
2020-07-09,6541.29,6712.14,6530.02,6693.75,317412271.0
2020-07-10,6664.33,6763.81,6644.36,6676.44,288736672.0
2020-07-13,6710.64,6899.62,6710.64,6899.52,297305595.0
2020-07-14,6897.0,6897.0,6672.8,6807.73,293868297.0
2020-07-15,6815.62,6838.15,6598.52,6638.84,256472830.0
2020-07-16,6642.33,6711.0,6305.13,6320.0,253315870.0
2020-07-17,6327.03,6447.51,6272.94,6344.59,196803909.0
2020-07-20,6419.08,6526.83,6340.65,6526.83,212413222.0
2020-07-21,6546.57,6591.01,6500.87,6563.32,193965949.0
2020-07-22,6554.17,6699.69,6534.74,6620.69,210101198.0
2020-07-23,6562.05,6629.21,6431.26,6620.09,207992462.0
2020-07-24,6584.81,6609.29,6265.38,6283.98,219017777.0
2020-07-27,6304.59,6337.33,6229.47,6298.73,145542481.0
2020-07-28,6345.68,6385.39,6307.79,6359.66,138838144.0
2020-07-29,6341.01,6530.27,6324.05,6530.27,159221684.0
2020-07-30,6548.7,6564.77,6491.45,6511.44,177615561.0
2020-07-31,6499.39,6619.26,6463.42,6579.67,179912941.0
2020-08-03,6635.34,6739.81,6614.43,6739.81,207266746.0
2020-08-04,6758.49,6764.9,6672.89,6697.71,209478936.0
2020-08-05,6696.69,6790.01,6653.28,6772.84,184843816.0
2020-08-06,6780.33,6792.28,6656.28,6770.3,205229842.0
2020-08-07,6743.29,6755.53,6578.67,6688.88,198128214.0
2020-08-10,6666.56,6768.87,6651.74,6725.3,175353227.0
2020-08-11,6727.77,6756.85,6594.98,6600.85,180845771.0
2020-08-12,6580.01,6599.66,6395.01,6528.4,177889045.0
2020-08-13,6552.37,6592.12,6518.42,6552.66,162060515.0
2020-08-14,6542.6,6629.51,6506.03,6623.56,156875988.0
2020-08-17,6646.54,6752.32,6614.19,6744.55,201407357.0
2020-08-18,6747.61,6811.56,6737.53,6789.4,189166175.0
2020-08-19,6782.59,6782.59,6661.99,6666.27,194309136.0
2020-08-20,6622.01,6672.49,6570.69,6593.79,157646258.0
2020-08-21,6628.9,6686.02,6589.2,6643.94,142963493.0
2020-08-24,6667.3,6702.75,6589.93,6688.96,143020354.0
2020-08-25,6698.12,6734.44,6631.69,6652.55,147098130.0
2020-08-26,6650.45,6660.76,6501.24,6525.88,153734771.0
2020-08-27,6538.14,6585.72,6486.75,6578.79,129836198.0
2020-08-28,6571.9,6695.36,6553.92,6691.21,141949593.0
2020-08-31,6719.29,6765.89,6667.68,6668.43,156024385.0
2020-09-01,6667.17,6710.46,6637.63,6710.46,125632490.0
2020-09-02,6725.69,6742.55,6647.03,6717.56,149562548.0
2020-09-03,6715.1,6732.67,6638.45,6662.25,142110335.0
2020-09-04,6545.89,6631.03,6538.49,6618.58,125358462.0
2020-09-07,6619.9,6669.39,6459.1,6478.81,155581748.0
2020-09-08,6493.77,6543.0,6432.95,6525.1,161230318.0
2020-09-09,6455.31,6471.48,6319.27,6349.22,216916351.0
2020-09-10,6404.66,6414.96,6219.64,6235.57,181049497.0
2020-09-11,6209.79,6319.67,6209.79,6311.97,124629194.0
2020-09-14,6350.36,6381.18,6297.9,6351.24,130502277.0
2020-09-15,6351.04,6388.13,6328.54,6387.88,115184154.0
2020-09-16,6379.52,6387.77,6321.57,6353.84,113379887.0
2020-09-17,6345.67,6416.01,6291.63,6367.02,118959681.0
2020-09-18,6367.79,6473.6,6353.56,6469.47,135226264.0
2020-09-21,6492.23,6515.34,6434.32,6445.96,126023721.0
2020-09-22,6392.02,6462.98,6341.48,6358.65,121305894.0
2020-09-23,6382.28,6411.2,6356.16,6392.03,95048833.0
2020-09-24,6353.69,6354.68,6243.28,6244.64,112801467.0
