date,open,high,low,close,amount
2020-03-12,11022.4,11070.41,10842.38,10941.01,465707946.7
2020-03-13,10382.22,10956.51,10380.17,10831.13,529004537.82
2020-03-16,10867.66,10867.66,10217.93,10253.28,520482615.24
2020-03-17,10337.92,10449.33,9885.86,10202.75,449164287.58
2020-03-18,10294.96,10479.78,10029.57,10029.57,452580805.67
2020-03-19,10023.12,10101.8,9719.49,10019.86,432237748.21
2020-03-20,10150.78,10174.51,9964.29,10150.13,380046974.47
2020-03-23,9828.9,9929.96,9659.35,9691.53,388114615.12
2020-03-24,9900.22,9945.92,9634.97,9921.68,398359284.43
2020-03-25,10171.46,10255.58,10111.36,10241.08,416839381.77
2020-03-26,10161.94,10281.57,10112.62,10155.36,372992274.67
2020-03-27,10300.62,10310.53,10105.72,10109.91,345009875.45
2020-03-30,9953.04,9985.38,9791.02,9904.95,356631369.28
2020-03-31,10008.03,10047.98,9925.68,9962.3,315348323.28
2020-04-01,9967.12,10127.1,9927.92,9951.84,333079525.67
2020-04-02,9910.38,10179.2,9896.65,10179.2,328200761.88
2020-04-03,10155.56,10212.91,10069.64,10110.11,320031270.97
2020-04-07,10312.71,10441.74,10296.72,10428.91,401858318.06
2020-04-08,10372.76,10426.4,10344.44,10386.54,396877234.77
2020-04-09,10453.86,10485.3,10401.17,10463.05,377418831.71
2020-04-10,10459.7,10509.0,10265.88,10298.41,394773436.61
2020-04-13,10225.53,10295.17,10173.12,10223.16,298034337.54
2020-04-14,10300.96,10475.71,10276.37,10475.71,329838757.91
2020-04-15,10468.46,10528.74,10404.51,10417.37,379199306.76
2020-04-16,10361.77,10489.13,10346.11,10470.79,348703809.2
2020-04-17,10562.9,10624.54,10507.8,10527.99,401492379.71
2020-04-20,10553.55,10621.5,10523.59,10621.5,340156237.14
2020-04-21,10577.72,10577.72,10394.44,10506.86,359333291.93
2020-04-22,10424.45,10617.19,10409.85,10617.19,344848570.59
2020-04-23,10657.4,10667.01,10557.94,10564.05,382809728.69
2020-04-24,10565.09,10577.03,10388.66,10423.46,372911395.86
2020-04-27,10449.13,10531.39,10367.29,10452.17,320369787.13
2020-04-28,10477.76,10547.75,10194.15,10501.15,384691529.76
2020-04-29,10461.0,10586.57,10449.37,10514.17,290231988.68
2020-04-30,10575.52,10751.75,10575.52,10721.78,348102531.27
2020-05-06,10618.17,10884.34,10613.89,10883.22,350163179.08
2020-05-07,10899.92,10926.83,10832.09,10863.29,345878890.48
2020-05-08,10923.61,11054.31,10904.88,11001.58,354347890.69
2020-05-11,11053.82,11096.28,10902.6,10969.28,349327539.98
2020-05-12,10972.05,11018.93,10871.61,11015.56,309285831.9
2020-05-13,10978.31,11096.62,10954.69,11074.59,298836840.44
2020-05-14,11026.71,11047.38,10955.54,10962.15,325040790.61
2020-05-15,11013.16,11039.68,10919.54,10964.89,317144619.69
2020-05-18,10969.08,11017.5,10858.46,10921.15,362078882.58
2020-05-19,11023.43,11052.85,10978.72,11052.85,310113850.21
2020-05-20,11056.98,11056.98,10914.75,10948.48,345397378.0
2020-05-21,10999.07,11007.14,10818.79,10845.4,321249943.07
2020-05-22,10832.91,10832.91,10559.3,10604.97,299718973.48
2020-05-25,10602.47,10629.61,10532.86,10592.84,241587532.45
2020-05-26,10655.98,10816.71,10647.25,10815.43,270864207.13
2020-05-27,10823.24,10823.24,10657.81,10682.7,293429897.95
2020-05-28,10680.87,10727.99,10505.79,10653.49,297057868.36
2020-05-29,10615.14,10764.87,10588.74,10746.08,294922962.56
2020-06-01,10837.49,11123.2,10837.49,11102.15,390282216.49
2020-06-02,11133.62,11146.85,11059.18,11112.5,419510340.31
2020-06-03,11154.64,11204.52,11100.69,11108.36,418994915.87
2020-06-04,11146.29,11165.14,11080.51,11139.26,358812247.01
2020-06-05,11153.27,11180.6,11087.25,11180.6,342502178.34
2020-06-08,11266.93,11340.03,11195.85,11215.76,357209784.2
2020-06-09,11238.44,11303.54,11195.0,11284.24,329985425.13
2020-06-10,11296.13,11338.24,11249.43,11335.86,319351628.54
2020-06-11,11328.1,11405.01,11180.75,11243.62,356894664.27
2020-06-12,11017.15,11306.14,11003.32,11251.71,354695599.7
2020-06-15,11241.26,11353.16,11192.27,11192.27,389253047.48
2020-06-16,11312.81,11398.97,11293.9,11398.97,359117074.64
2020-06-17,11421.03,11421.03,11330.37,11420.84,382960519.88
2020-06-18,11416.08,11503.38,11397.57,11494.55,379185206.04
2020-06-19,11505.69,11694.89,11500.53,11668.13,360114582.53
2020-06-22,11680.41,11756.86,11658.81,11702.44,379211212.45
2020-06-23,11711.28,11796.41,11651.83,11794.01,349435936.88
2020-06-24,11813.36,11854.99,11760.47,11813.53,321174660.27
2020-06-29,11780.65,11814.64,11695.45,11752.36,327240865.28
2020-06-30,11828.53,12013.6,11827.76,11992.35,327445773.68
2020-07-01,12024.84,12130.3,11945.89,12112.96,394797723.68
2020-07-02,12095.85,12278.83,12055.95,12269.49,482950799.45
2020-07-03,12295.62,12433.68,12232.7,12433.26,514682695.14
2020-07-06,12519.5,12945.71,12519.5,12941.72,693878571.25
2020-07-07,13084.65,13407.19,12997.17,13163.98,757517279.33
2020-07-08,13170.2,13428.94,13059.24,13406.37,671846143.94
2020-07-09,13399.47,13792.63,13385.43,13754.74,761244341.81
2020-07-10,13662.38,13831.61,13599.03,13671.24,699129190.43
2020-07-13,13699.22,14149.14,13699.22,14149.14,710803969.4
2020-07-14,14121.33,14151.0,13698.27,13996.46,738342116.32
2020-07-15,14017.93,14077.56,13646.66,13734.13,672542485.09
2020-07-16,13731.28,13853.44,12966.33,12996.34,622700319.11
2020-07-17,13002.84,13315.44,12916.08,13114.94,477047430.26
2020-07-20,13303.8,13448.85,13032.4,13448.85,494883150.3
2020-07-21,13480.39,13572.93,13396.58,13536.17,472939229.65
2020-07-22,13507.35,13816.67,13459.88,13657.03,500914306.38
2020-07-23,13511.45,13699.53,13281.55,13661.5,527795890.83
2020-07-24,13547.81,13602.79,12868.95,12935.7,566299750.5
2020-07-27,13013.77,13093.84,12838.87,12976.87,398281265.36
2020-07-28,13107.43,13196.62,13022.82,13147.35,389837209.93
2020-07-29,13117.19,13557.44,13085.95,13557.44,437797601.22
2020-07-30,13595.77,13619.5,13432.13,13466.85,470528688.06
2020-07-31,13464.21,13748.03,13399.86,13637.88,486201682.97
2020-08-03,13771.75,13964.56,13712.98,13964.56,568792353.77
2020-08-04,13966.73,14012.71,13779.22,13860.46,567605799.83
2020-08-05,13859.32,13993.67,13726.62,13960.92,502991737.06
2020-08-06,13972.3,13972.3,13661.84,13863.13,534282824.77
2020-08-07,13813.76,13847.2,13411.67,13648.5,510740600.65
2020-08-10,13576.32,13752.29,13453.95,13657.31,452591805.22
2020-08-11,13668.31,13811.52,13450.23,13466.27,467415697.81
2020-08-12,13437.57,13471.82,13026.01,13308.52,450377017.62
2020-08-13,13373.16,13392.35,13254.39,13291.32,403886454.43
2020-08-14,13272.71,13495.97,13242.78,13489.01,388630534.74
2020-08-17,13542.01,13756.61,13490.64,13742.23,489093702.37
2020-08-18,13748.52,13813.02,13692.07,13768.17,474961630.62
2020-08-19,13741.27,13741.27,13472.96,13480.85,479959539.69
2020-08-20,13387.82,13476.07,13270.12,13320.92,389383833.6
2020-08-21,13445.96,13547.79,13373.72,13478.0,384328638.44
2020-08-24,13565.28,13708.12,13418.96,13666.69,411458025.6
2020-08-25,13692.47,13788.49,13620.62,13669.41,456935792.3
2020-08-26,13680.59,13717.9,13376.66,13428.4,465528483.77
